gene	h50	pve50	rho50	pge50	pi50	n_gamma50	h025	pve025	rho025	pge025	pi025	n_gamma025	h975	pve975	rho975	pge975	pi975	n_gamma975
AIF1	0.079347005	0.06598192	0.61654605	0.5431595	0.027606035	11	0.026108292	0.03217922	0.03886828725	0	0.00311951045	0	0.3292537	0.125531615	0.9828260325	0.9815376125	0.3014608175	120
LY6G6F	0.008507727	0.0040522905	0.6314636	0.3007827	0.01172366	4	0.0002090888	0.0001248025	0.03254482	0	0.00257699485	0	0.291457535	0.02396491125	0.99538757	0.9568494875	0.1598515	66
IRAK1BP1	0.2973282	0.2277977	0.9673032	0.9565458	0.0009257264	1	0.09451735	0.1773393125	0.7652788675	0.8546056	0.000599511	1	0.7305183825	0.2886373175	0.9988183	0.9979421	0.002620738	4
MYLK4	0.32248	0.2833569	0.959791	0.9524343	0.001872902	4	0.1261846	0.2326442	0.7651789	0.8376032675	0.0006937618	3	0.6776346	0.337543775	0.9985635	0.997672315	0.004781585	8
EEF1A1	0.01472065	0.0101588	0.57141055	0.3418482	0.006921951	9	0.0007496939	0.00051368128	0.0304299825	0	0.000783686115	0	0.22920585	0.0366373545	0.9880513175	0.964486085	0.07341973625	105
FGFR1OP	0.4815209	0.183285	0.9660513	0.8540332	0.001189469	2	0.2148971	0.1350687	0.8223031	0.6622975	0.0005818022	2	0.8204255	0.2397295	0.9974966	0.9866049	0.002791476	5
NFYA	0.2432994	0.1671631	0.960997	0.9371833	0.0009483429	1	0.06990878	0.1222801	0.7049520425	0.7857048	0.0005793447	1	0.6614988	0.223076585	0.9988066	0.997412505	0.00327040920000001	4
FTSJD2	0.051802625	0.04316219	0.59586865	0.4503788	0.005951044	9	0.012980857	0.0138177415	0.0350905425	0	0.0006926115375	0	0.33406174	0.087117623	0.98209163	0.9765217	0.08835853325	141
HIST1H1D	0.02711991	0.015049175	0.60568975	0.3267695	0.002850088	4	0.001419980575	0.0008094490275	0.0339372265	0	0.000607376295	0	0.33500712	0.0530454705	0.9887699625	0.956751935	0.03955916325	67
HIST1H1E	0.01456546	0.01154271	0.5116371	0.46110485	0.124424	216	0.00066159188	0.0005880046225	0.02620378025	0	0.000725725805	0	0.1004894425	0.047220003	0.9806385175	0.9706764	0.177214	297
HIST1H1C	0.05959995	0.047018885	0.7182166	0.6370514	0.004487732	8	0.014471845	0.01730776	0.05735856	0	0.0006169244025	0	0.3334385225	0.1029676525	0.988817855	0.982802105	0.0738615325	133
GNMT	0.418386	0.5743799	0.9663178	0.9808926	0.001705024	2	0.1480311	0.525748	0.7967408	0.9447761	0.0010216499	1	0.8351886	0.61936591	0.9986489	0.9991277	0.008279337	5
GTF2H5	0.3132802	0.296545	0.9487674	0.9501474	0.003026031	5	0.1211648	0.2443002	0.6916434325	0.8191461775	0.0009532064	3	0.6555715	0.35159367	0.9980909925	0.99726421	0.00747279055	11
GTF2H4	0.34701345	0.1061663	0.93402125	0.7390196	0.0096764935	4	0.10531228	0.0594324	0.497920705	0.4397278	0.00355684	1	0.7052991	0.1960799	0.99458036	0.96042415	0.03463647725	10
AKIRIN2	0.0087598885	0.006047901	0.56683425	0.4088519	0.034570545	60	0.0003101618	0.000226284825	0.03026729	0	0.00068666962	0	0.17082778	0.03123084	0.990189225	0.967573185	0.1246300775	197
SERPINB9	0.4330842	0.3079369	0.9818845	0.9685844	0.00388086	8	0.2060478	0.2557907	0.88870035	0.8874112	0.001337945	5	0.7076258	0.3601885775	0.9991575	0.9982113	0.007645083	12
OGFRL1	0.2836304	0.1913278	0.9744006	0.9605649	0.002843506	5	0.09697749525	0.1433158525	0.80017403	0.82789866	0.00076350485	3	0.6405048	0.2436757	0.9991309	0.9981419	0.007177107	11
EFHC1	0.1198421	0.08010333	0.9568963	0.9341558	0.002616106	5	0.03196654575	0.04424917	0.654301885	0.6622456125	0.0006908696	3	0.3993578675	0.1223610575	0.9986453	0.997387325	0.007821782875	13
KCNK5	0.1407475	0.12361585	0.82351805	0.78081875	0.00631425	12	0.05667054725	0.072569917	0.3426098275	0.2487765575	0.0016422378	3	0.33477226	0.1850700325	0.99111043	0.98945474	0.02157755	37
GPR126	0.23008955	0.2395264	0.9696293	0.9701725	0.0011785135	1	0.0649696895	0.1868818	0.77335651	0.8814462	0.0006897668	1	0.6668637	0.293260275	0.9989872	0.9986587	0.003540260225	4
MARCKS	0.06163224	0.05274572	0.81594755	0.7821275	0.001977354	3	0.01556253225	0.02505966975	0.1783694775	0.1001633675	0.0007340689	1	0.3553334725	0.0930433555	0.9936324075	0.9893838	0.126284755	187
RREB1	0.04074988	0.03093751	0.67439595	0.5296574	0.003463653	7	0.00394725925	0.0029604606	0.0460323845	0	0.00049119606	0	0.2823725025	0.07802758825	0.9886144975	0.9801116225	0.0386107465	86
FOXP4	0.072291605	0.048961095	0.8710107	0.79912145	0.0014707275	2	0.01591714	0.0220046785	0.3894959275	0.4256075	0.00067837739	1	0.3833687	0.08975584	0.99597225	0.9901708025	0.007748379375	11
DUSP22	0.01363621	0.0100125	0.59574735	0.4277772	0.011705365	14	0.000567329	0.0004174037	0.03058318325	0	0.000946794705	0	0.20596346	0.0404184495	0.99006786	0.9718842025	0.0990086	121
APOM	0.130252	0.094345925	0.5872607	0.52808395	0.09109368	37	0.0502075905	0.049137787	0.03393653625	0	0.002889187525	0	0.3868751	0.1821754825	0.98310791	0.9749717	0.68926985	281
FBXO30	0.012001025	0.008719833	0.526338	0.4837012	0.11441785	168	0.0004393818225	0.0003662082425	0.0267061425	0.00276429505	0.001189040925	1	0.0818731647500002	0.0423882025000001	0.9814305075	0.9722626	0.1894052775	273
MBOAT1	0.11836095	0.10666805	0.9227785	0.9173535	0.0020623435	5	0.02910739	0.06416875	0.5333532225	0.6855453075	0.0006545035	2	0.3887493	0.1581872175	0.9975088275	0.9965256	0.0084924003	16
REV3L	0.036940065	0.025678415	0.67756585	0.50306715	0.0045040315	6	0.004678263375	0.003874263	0.043884645	0	0.0007415956	0	0.29486352	0.0643795930000001	0.9906103625	0.9787509	0.144781515	209.025000000001
C6orf62	0.1682004	0.1986672	0.956741	0.9634233	0.0009326462	2	0.04813397825	0.1531156925	0.6904342	0.8616822475	0.000502095845	2	0.5485788	0.2505991	0.9988585	0.998545235	0.003401366	6
DEK	0.01214071	0.0085681295	0.5813708	0.41636275	0.01029702	16	0.0004975093575	0.0003597847	0.03034473	0	0.0006865076675	0	0.1817893275	0.0359914415	0.9881762575	0.967004095	0.1016916125	171
MANEA	0.2674411	0.3464029	0.9697421	0.9801293	0.001209826	1	0.08110553925	0.2907741	0.7709369125	0.9243514	0.00065017743	1	0.7224212	0.4066954	0.9991184	0.9991492	0.004303363975	5
TBPL1	0.0098087715	0.0045892075	0.68586055	0.256558	0.001976004	3	0.000294815105	0.0001558825	0.04218115	0	0.0006528412225	0	0.35328846	0.02483482775	0.996250565	0.9614994175	0.04480212175	67
COL11A2	0.6155301	0.2806384	0.9941615	0.9758352	0.002912985	4	0.3058994	0.2340979	0.9479394	0.9013519	0.001070588	4	0.8483845	0.3289643	0.9998555	0.9992157	0.008058933	6
MTO1	0.1638459	0.2104353	0.96693915	0.9775602	0.004313228	7	0.05641972625	0.161504	0.7661007975	0.89047255	0.001496887275	3	0.43960403	0.26248498	0.9989650225	0.9991735525	0.0114061525	16
HSF2	0.18348345	0.1893862	0.9277485	0.93455235	0.00222652	3	0.05273932725	0.1384241225	0.602455035	0.7376439	0.0007049326	2	0.56239967	0.2641928	0.9972796	0.996588995	0.006917426	10
PRPF4B	0.01152556	0.007456907	0.6250137	0.33041925	0.003706927	7	0.0005101601925	0.00030855293	0.03526561775	0	0.00053653255	0	0.2636579175	0.03159102425	0.9923136	0.966682	0.0451084	87
KPNA5	0.2076249	0.070618055	0.955139	0.846413	0.001803949	3	0.0370311575	0.031561066	0.4405426875	0.380161335	0.0007071462	2	0.6232986	0.1161253475	0.9985595	0.9934659	0.031689133	49
FRS3	0.1195378	0.085754755	0.934652	0.9006843	0.001545572	3	0.0312644765	0.05161377275	0.6078398075	0.6598127675	0.00076213955	2	0.461409465	0.1286287	0.9979228	0.9953151175	0.006165449825	7
ZKSCAN3	0.13245705	0.07944984	0.7726141	0.7766843	0.004621131	3	0.03142746225	0.03560078225	0.089300558	0	0.00139061085	0	0.497454125	0.2200864	0.9921639125	0.9855043	0.05719062075	45
ZKSCAN4	0.1409352	0.1035808	0.8944773	0.90151685	0.002853291	2	0.03884938425	0.059751378	0.171546355	0.02993517775	0.001249609	1	0.5111063	0.175805225	0.997047	0.996132	0.06001551875	50
TMEM181	0.04228172	0.034845195	0.47544235	0.36916705	0.04243611	88	0.006552945225	0.005768636575	0.02230919275	0	0.0005518586275	0	0.23618159	0.0815999375	0.9722064925	0.95876027	0.143839205	294
GMDS	0.6331263	0.1112832	0.9962497	0.9382649	0.0008482556	3	0.3241949625	0.06752497	0.964448	0.7062662	0.0004105978	3	0.867137	0.1538109	0.9998863	0.9983857	0.001353393	4
TRIM26	0.17458855	0.08506043	0.5180639	0.4781009	0.06780196	13	0.05051145275	0.0352167945	0.0281143825	0	0.005800227025	0	0.4773096275	0.2238895375	0.97639947	0.959399445	0.547128315	106
TRIM27	0.57040845	0.3178391	0.4094587	0.46207085	0.10388255	49	0.367676995	0.171485055	0.020258063	0.00023651243	0.002834785	1	0.769525115	0.6438211975	0.93015883	0.84396407	0.60821985	286
BAG2	0.1170809	0.06829799	0.8014475	0.6916407	0.0033117285	3	0.03112212225	0.03187365475	0.157365535	0.01019559375	0.001164951	1	0.498041	0.136530735	0.9916916925	0.979321735	0.0437689385	39
BAG6	0.054793475	0.035477305	0.5590748	0.2898537	0.011758165	4	0.01260948325	0.01128297225	0.029452137	0	0.002632224625	0	0.40116663	0.078341696	0.976164095	0.95001723	0.190869265	76
MYLIP	0.02543153	0.01966096	0.5982948	0.43270965	0.01099866	18	0.001944333375	0.001534013325	0.03296484025	0	0.00067198264	0	0.24293555	0.0560355315	0.9863489	0.97333625	0.141755095	240
FAM120B	0.3031716	0.2654382	0.9306819	0.9235039	0.001890166	2	0.1114653	0.2079732	0.6684559	0.7927905	0.000963508	2	0.7067745	0.3338983175	0.9943416675	0.9872730725	0.00587429745	6
CDKN1A	0.1262102	0.098352495	0.8266148	0.76938355	0.003350898	6	0.04260156675	0.05569072175	0.2771007	0.2220286925	0.000901286895	2	0.3869906	0.15604514	0.99031331	0.9865080175	0.042780295	68
SLC35B3	0.1064017	0.066956455	0.958945	0.9291883	0.001023765	1	0.02243243	0.03780912975	0.6178146	0.67155137	0.0005258442	1	0.5523129	0.1052346025	0.9985815225	0.9969915975	0.0039072062	6
SLC35B2	0.01286637	0.009557473	0.5930835	0.4256779	0.036364885	47	0.000644034095	0.0004592056	0.03182475	0	0.00083342484	0	0.217848615	0.0380445905	0.9900674275	0.972006	0.22179635	289
ADAT2	0.1110169	0.10796975	0.933935	0.9328943	0.001326333	2	0.02560021375	0.068105239	0.5268394	0.6870204225	0.0006989515	1	0.6223388	0.162437865	0.9992352	0.997023535	0.004624042775	7
GMNN	0.041862825	0.02471775	0.8124629	0.6327252	0.0012759105	2	0.0019665958	0.0010380825	0.09294590025	0	0.0005105741525	0	0.3971388	0.06941187675	0.9955897275	0.9852874	0.0070262972	14
DLL1	0.2177124	0.24156945	0.8352331	0.8723161	0.011582165	13	0.102042385	0.1774138825	0.399863535	0.445017105	0.002478943925	3	0.4328959325	0.3180954625	0.9914262025	0.99356269	0.1292032425	139
STX7	0.202726	0.1841153	0.9086901	0.9057468	0.0014875575	4	0.06253346	0.1312828275	0.511002575	0.728337755	0.00063981269	1	0.53718857	0.251283185	0.9962863	0.9944978675	0.0049417543	9
TBC1D22B	0.03718926	0.0296629	0.92128005	0.8926981	0.0014680815	2	0.006259748575	0.008586105475	0.3395575675	0.297737815	0.0006413289	1	0.377658920000002	0.05847648025	0.9986949	0.9960144	0.03096385075	51
GTPBP2	0.028406305	0.02142169	0.5411492	0.36581675	0.01397888	15	0.002009702475	0.001546888675	0.026549601	0	0.0010040421	0	0.2549627	0.064717803	0.9823669275	0.961558	0.2256218	252
TRIM40	0.01667847	0.0096201445	0.5727591	0.3535233	0.038299155	7	0.0009391425875	0.00057096348	0.0316968405	0	0.0057277805	0	0.2692641025	0.040560223	0.9890631	0.9624699	0.533507525	103
PFDN6	0.011262865	0.007022734	0.5794172	0.33222055	0.010934145	11	0.000374230885	0.0002458882675	0.028441509	0	0.00105314575	0	0.32173997	0.03375958225	0.9932487	0.9614811	0.1730329	177
LATS1	0.03555385	0.034649795	0.5937821	0.47885745	0.016483985	33	0.009170738525	0.0110321495	0.03451879275	0	0.00055433869	0	0.256832800000002	0.07511074375	0.985144905	0.9807011175	0.0733400505	145
HMGN4	0.271536	0.3929126	0.9698418	0.985524	0.0032751305	6	0.09763168	0.3236296	0.7362967125	0.8897743	0.0008212209	3	0.5811472	0.4571091675	0.9990132	0.9994729	0.008857855	13
HMGN3	0.1095246	0.072578205	0.7376173	0.59276875	0.003209074	5	0.0335796235	0.03556414575	0.08800766825	0	0.0006970208	0	0.4450704	0.1262207225	0.9860328825	0.97411551	0.100938095	168
CRIP3	0.26067815	0.2787381	0.89315025	0.9069451	0.0080388125	8	0.10842785	0.2125754225	0.5323476875	0.708461735	0.002003908	2	0.572199	0.3565712975	0.9926884925	0.99275151	0.03884799175	37
TTLL2	0.2463048	0.21824	0.9580183	0.9512485	0.001209393	3	0.08063893	0.1690494	0.6831923	0.745067645	0.00059638851	1	0.6222212	0.2725059	0.9988200175	0.9986617	0.004890638	8
C6orf48	0.1992078	0.1323105	0.8655511	0.7303061	0.0040145575	2	0.062476536	0.08904244	0.4710988	0.4658008	0.002021628	1	0.6325802	0.187416385	0.9887087	0.970342045	0.01670684775	7
C6orf47	0.043485165	0.03196566	0.58175395	0.3846114	0.01824724	7	0.009423223875	0.0096309471	0.0316933325	0	0.00264755	0	0.339851242500001	0.074409715	0.9817422575	0.9684376525	0.2342138	94
RTN4IP1	0.15405255	0.19013	0.9066152	0.919254	0.0012613335	2	0.04442385	0.1414948	0.529442835	0.7171983	0.0006133267	1	0.5739873	0.2435348875	0.99572644	0.9961705	0.005163944825	8
ZNF451	0.037798065	0.024463935	0.64338075	0.40545995	0.005664146	5	0.005852562675	0.005257857575	0.0349913	0	0.00108247385	0	0.3690055	0.06172511325	0.9903006	0.9775422	0.1205540525	119
BACH2	0.086317925	0.06826665	0.45268185	0.1828954	0.0038923965	7	0.03110303775	0.029772096	0.020183785	0	0.0005442316775	0	0.4862201	0.11862434	0.9573925875	0.9153152	0.05475299925	109
RPS6KA2	0.2052925	0.2410238	0.8518405	0.888209	0.004407346	11	0.09158257425	0.18012125	0.4287028825	0.55731557	0.0009702485	3	0.4242504325	0.3152673025	0.9924261	0.994063635	0.02250193225	51
RAB23	0.3214575	0.2712469	0.9890388	0.9874353	0.001979368	1	0.09686638775	0.2193214	0.8843311	0.9398446025	0.001156012	1	0.7246144	0.3257442	0.9996453	0.9995448	0.005587496	3
NQO2	0.7009729	0.7675613	0.9946005	0.9962917	0.004898255	9	0.4868734	0.7433202	0.9661546	0.9848221	0.002420355	7	0.8711446	0.7888902	0.99984	0.9998836	0.00839665757500002	13
KIAA1009	0.02481598	0.017446615	0.7081155	0.5260758	0.0033528515	5	0.002183812175	0.001405700275	0.049548247	0	0.0007054761075	0	0.287928965	0.04930979675	0.9920908	0.9825673825	0.03852147175	59
TRAF3IP2	0.17913885	0.15703445	0.92556925	0.9151068	0.002923894	4	0.0542186785	0.1088066	0.60446443	0.735024	0.0008596039	2	0.502945745	0.2171189225	0.99644526	0.9947669	0.00996810872500001	12
TMEM217	0.13963715	0.07681232	0.9560414	0.9127926	0.001065683	1	0.03141320675	0.04502762	0.6471794	0.6566344625	0.0006235604025	1	0.6017585	0.121655095	0.99887991	0.9962482575	0.00329465825	5
TPMT	0.606354	0.3096231	0.9883186	0.9617196	0.00218166	4	0.2883783	0.2607261	0.9213284	0.8948224	0.0007064518	4	0.8570116	0.3619983	0.9992943	0.9971867	0.0047081	7
PERP	0.057820455	0.0371157	0.78166775	0.6199578	0.002129341	3	0.009944691675	0.00879435	0.09620381475	0	0.000674421195	0	0.385215705	0.0774870665	0.99205034	0.97840126	0.030399544	46
PNRC1	0.22546615	0.2613977	0.93782005	0.946738	0.0014925765	2	0.06964817	0.2070991	0.6545605	0.8372885975	0.0006874241125	1	0.6083731	0.3223754	0.9969029675	0.9970621	0.00474534345	7
ASCC3	0.07816358	0.062048715	0.8537967	0.82017995	0.002483782	4	0.01794716	0.027184822	0.265891985	0.2134681525	0.00066678232	1	0.431468	0.131170545	0.995702775	0.9912448	0.01765456525	30
KIAA0319	0.22166425	0.2840619	0.9497509	0.96394575	0.001890482	4	0.07086921	0.2319611875	0.691225425	0.876378755	0.0005780517	3	0.5535091	0.341804105	0.9980117625	0.9982883	0.00559094085	10
B3GALT4	0.012274345	0.009067263	0.5796671	0.4222621	0.1467533	146	0.000534954985	0.0003766894	0.03107964125	0	0.001099939525	0	0.222944725	0.03724396825	0.990550255	0.9710799225	0.294981305	293
ECHDC1	0.1306147	0.1023258	0.84109935	0.8099503	0.002530672	3	0.03502897925	0.060617275	0.3245935575	0.356425	0.000977653315	1	0.516394635	0.174365435	0.9908401	0.985188595	0.02717336	28
SLC2A12	0.1195534	0.101012	0.8822664	0.8619455	0.001563712	3	0.0297951	0.06140003	0.45124971	0.5986622425	0.0006487032	1	0.4496647	0.14970884	0.9944894	0.9920577	0.005669705175	9
KATNA1	0.014288135	0.010052115	0.5622969	0.3924621	0.009703006	19	0.0005213310875	0.0003678936	0.0278025795	0	0.000577665	0	0.2089651	0.0430859035	0.9888303125	0.9689571925	0.136470165	261
EEF1E1	0.073637895	0.052899795	0.8256353	0.7702654	0.001878362	3	0.017725969	0.022282831	0.2274997	0.1954038	0.0005481835	1	0.35340725	0.101988725	0.9941383325	0.989001385	0.05052985025	103
RGL2	0.031749805	0.02069227	0.5650079	0.23804645	0.00424485	4	0.003004454325	0.0020037534	0.0283931465	0	0.0010423618	0	0.37213802	0.05635950975	0.9840225975	0.9458906	0.04534319375	47
NFKBIL1	0.073707165	0.05085045	0.68402975	0.6438615	0.04100115	15	0.0188015065	0.0205759355	0.0432100285	0	0.0028532648	0	0.307823265	0.1104516825	0.990603395	0.9867615775	0.29946426	117
AMD1	0.015940425	0.0093856295	0.67047755	0.43283005	0.0050157325	6	0.0005127142275	0.0003323054425	0.03959766875	0	0.000869533355	0	0.2964023	0.03805654	0.9937517725	0.9690716875	0.0803278025000001	98
MEA1	0.08532151	0.041760035	0.875712	0.68211335	0.0022766975	2	0.01139651525	0.00835618315	0.19954811	0	0.00101377955	0	0.4376998	0.0794815105	0.9960022	0.9860411	0.02037857425	21
HIST1H2BD	0.2592825	0.36074	0.97393505	0.9861692	0.0009849812	1	0.07705303	0.3112456	0.7696828	0.94030399	0.0005889361625	1	0.700108	0.4118471	0.9994033	0.9993938	0.003028555025	5
HIST1H2BE	0.008904563	0.00439469	0.6572396	0.2916818	0.002234915	3	0.000281135925	0.000152707015	0.0391083	0	0.0006209625825	0	0.3078741	0.02236854125	0.9954326525	0.9599601	0.07225369475	120
HIST1H2BF	0.03790905	0.02846664	0.519289	0.4289346	0.05622813	97	0.005455613475	0.0046170907	0.02497946375	0	0.0006923308575	0	0.2233841325	0.0757846	0.97813909	0.96554732	0.17140604	293
HIST1H2BG	0.1689519	0.05728014	0.9578366	0.87427945	0.001209162	2	0.039789654	0.02840482025	0.6792524	0.58884756	0.0005950391	1	0.5674742	0.1004616	0.9989583	0.9944327	0.0041242697	6
HIST1H2BC	0.089006395	0.04608783	0.91163725	0.8336537	0.001134319	2	0.018451786	0.020978885	0.389829655	0.3377898575	0.0005884055	1	0.4542983	0.0819830755	0.9975792	0.992896	0.003905952475	6
GUCA1B	0.2310198	0.1927623	0.9748464	0.9673595	0.001657106	2	0.06802662	0.1485558	0.790864135	0.8626199875	0.0008677774	2	0.6025794	0.2410424	0.9992474025	0.998614	0.00578945275	5
SLC22A16	0.7617893	0.6731129	0.9922135	0.9894287	0.00227556	5	0.5479807	0.6379534	0.9450969275	0.9660266	0.001285885	5	0.9136941	0.7043814	0.9996508	0.999503	0.004071023	7
SMPDL3A	0.3675663	0.31803065	0.9552453	0.952913	0.0034889635	7	0.1554428825	0.265578765	0.7580013675	0.85629273	0.001001898	5	0.6535245225	0.3763664925	0.9977770225	0.9971448575	0.00963320405	14
ECT2L	0.117498	0.18208625	0.961297	0.9766765	0.001633152	3	0.02809669	0.135912175	0.673805815	0.8719006825	0.00075447	2	0.5410994	0.2344041	0.9991043	0.99911496	0.00448188	6
RRP36	0.029236905	0.026662765	0.52589455	0.489726	0.1031055	107	0.003365535325	0.003177112025	0.02753821225	0.0166480315	0.00364725865	2	0.0943582665	0.06731806075	0.9774883	0.9740704775	0.2750225025	282
MICAL1	0.2684753	0.20965775	0.9880458	0.984444	0.00231898	3	0.073823513	0.1616604	0.876988665	0.922833795	0.0008687154	2	0.6603853	0.2647042	0.9996731	0.9994254	0.005787114	6
CPNE5	0.067513875	0.066304025	0.8889206	0.8890433	0.0038706315	6	0.01830972675	0.03193959325	0.3543813075	0.3915128925	0.0008375238975	1	0.2492953	0.1099760425	0.9966524	0.99627261	0.01866736325	29
SNRPC	0.09115677	0.092577255	0.93202355	0.9362969	0.001678096	2	0.020179891	0.05401286	0.411868	0.3648029025	0.0008717801	1	0.5255378	0.1470537125	0.9988204075	0.997656735	0.01148989675	13
ZDHHC14	0.1790606	0.217512	0.91603355	0.9413115	0.006624595	10	0.06670233	0.162730365	0.5232286	0.7230872275	0.00123499	3	0.394510505	0.2775497325	0.9971149125	0.9977392	0.01982264575	29
DDX43	0.09467486	0.08977829	0.92177445	0.92309745	0.002128448	3	0.0217174235	0.05485180625	0.47674672	0.6733006825	0.0006975793075	1	0.4281457	0.135398525	0.9976328	0.9967968	0.0089150265	12
HINT3	0.0084780135	0.006228271	0.55697025	0.4594911	0.083541305	88	0.0003051486425	0.0002501668375	0.0306129275	0	0.001131047	0	0.1265166825	0.03011644575	0.988315	0.9695292	0.24824413	259
COL10A1	0.3703556	0.06528948	0.9898204	0.9157473	0.001690742	2	0.1389606	0.03799262275	0.9145071	0.6912149	0.0008735928	2	0.727247	0.1029422	0.9997337	0.9967557	0.003941783725	4
E2F3	0.032883525	0.023342725	0.59196335	0.3339598	0.0028809385	5	0.002779609475	0.00192766855	0.0320883625	0	0.000534358475	0	0.3514658	0.06320355525	0.9859776625	0.9614972	0.056078671	110
COX7A2	0.04760637	0.030470295	0.4920095	0.3196053	0.01112746	12	0.006473263725	0.00458026915	0.0240984805	0	0.000992164045	0	0.34595264	0.07845154625	0.975599905	0.9503319725	0.08185641275	89
TBP	0.016365775	0.01321384	0.5278491	0.4423889	0.07069984	60	0.00121036965	0.001025734975	0.02813537175	0	0.0014650061	0	0.151452945	0.045313617	0.984382215	0.9727348	0.3195176925	268
TXLNB	0.2924745	0.1960366	0.9829375	0.971514	0.005371486	8	0.1114972625	0.1500247	0.8672564	0.8696764	0.001325856	5	0.6021139	0.2427614	0.9994994	0.9989576	0.01109305	15
