AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
RGS9 ENSG00000108370.11 0.076605 0.048926 ENSG00000108370
ZNF385A ENSG00000161642.13 0.039706 0.039873 ENSG00000161642
RNF224 ENSG00000233198.2 0.048583 0.035123 ENSG00000233198
SAP30L ENSG00000164576.7 0.066855 0.042007 ENSG00000164576
XBP1 ENSG00000100219.12 0.025951 0.027546 ENSG00000100219
DDX55 ENSG00000111364.11 0.372862 0.060064 ENSG00000111364
IRX1 ENSG00000170549.3 0.036577 0.031478 ENSG00000170549
MACF1 ENSG00000127603.19 0.014685 0.027673 ENSG00000127603
ZNF615 ENSG00000197619.9 0.367948 0.063942 ENSG00000197619
IGDCC4 ENSG00000103742.7 0.098179 0.04741 ENSG00000103742
EDF1 ENSG00000107223.8 0.018103 0.027219 ENSG00000107223
C9orf37 ENSG00000203993.3 0.162174 0.058703 ENSG00000203993
MISP ENSG00000099812.6 0.010221 0.028466 ENSG00000099812
CNOT4 ENSG00000080802.14 0.025909 0.031679 ENSG00000080802
SHCBP1 ENSG00000171241.4 0.014352 0.018504 ENSG00000171241
RRAGA ENSG00000155876.4 0.011497 0.028485 ENSG00000155876
ZNF675 ENSG00000197372.5 0.038271 0.034398 ENSG00000197372
GGCT ENSG00000006625.13 0.037199 0.034463 ENSG00000006625
CREBRF ENSG00000164463.8 0.045247 0.039077 ENSG00000164463
HOXD9 ENSG00000128709.10 0.051515 0.037209 ENSG00000128709
HEMK1 ENSG00000114735.5 0.054185 0.03603 ENSG00000114735
EFCAB6 ENSG00000186976.10 0.365968 0.065106 ENSG00000186976
CCDC54 ENSG00000138483.1 0.042912 0.036514 ENSG00000138483
C5orf51 ENSG00000205765.4 0.024951 0.032517 ENSG00000205765
ZBED4 ENSG00000100426.5 0.043381 0.035564 ENSG00000100426
ZNRF2 ENSG00000180233.9 0.013371 0.022104 ENSG00000180233
RUSC2 ENSG00000198853.7 0.012724 0.023274 ENSG00000198853
ARMC5 ENSG00000140691.12 0.034141 0.025223 ENSG00000140691
ZNF837 ENSG00000152475.6 0.1657 0.055053 ENSG00000152475
TMEM179B ENSG00000185475.4 0.098856 0.045392 ENSG00000185475
TRAPPC12 ENSG00000171853.11 0.05564 0.036831 ENSG00000171853
CD160 ENSG00000117281.11 0.016932 0.021843 ENSG00000117281
TIMM13 ENSG00000099800.3 0.063741 0.049157 ENSG00000099800
ENDOV ENSG00000173818.12 0.019131 0.024127 ENSG00000173818
DERL2 ENSG00000072849.6 0.022237 0.0387 ENSG00000072849
TSPAN31 ENSG00000135452.5 0.023035 0.022515 ENSG00000135452
STK33 ENSG00000130413.11 0.322237 0.06249 ENSG00000130413
BCL6 ENSG00000113916.13 0.024981 0.028329 ENSG00000113916
C1orf186 ENSG00000196533.6 0.021038 0.029754 ENSG00000196533
CHD9 ENSG00000177200.11 0.044494 0.037639 ENSG00000177200
C10orf118 ENSG00000165813.12 0.018558 0.028812 ENSG00000165813
GAD2 ENSG00000136750.7 0.021036 0.028658 ENSG00000136750
FOXS1 ENSG00000179772.6 0.039966 0.032814 ENSG00000179772
WNT3 ENSG00000108379.5 0.27829 0.063702 ENSG00000108379
FOPNL ENSG00000133393.8 0.06037 0.040614 ENSG00000133393
SOS1 ENSG00000115904.8 0.020527 0.02549 ENSG00000115904
SETMAR ENSG00000170364.8 0.02774 0.031878 ENSG00000170364
ZMAT3 ENSG00000172667.6 0.023667 0.025815 ENSG00000172667
EIF4A2 ENSG00000156976.10 0.014092 0.037 ENSG00000156976
SLC46A3 ENSG00000139508.10 0.189025 0.054166 ENSG00000139508
ACTR1A ENSG00000138107.7 0.031828 0.030511 ENSG00000138107
LGR5 ENSG00000139292.8 0.067421 0.043813 ENSG00000139292
PACSIN2 ENSG00000100266.12 0.052775 0.035803 ENSG00000100266
FBXO31 ENSG00000103264.11 0.102666 0.048683 ENSG00000103264
PHGR1 ENSG00000233041.4 0.014445 0.025723 ENSG00000233041
PLA2G6 ENSG00000184381.14 0.239469 0.060669 ENSG00000184381
ZFPM2 ENSG00000169946.9 0.039907 0.035159 ENSG00000169946
CCDC83 ENSG00000150676.8 0.021225 0.031415 ENSG00000150676
GPR63 ENSG00000112218.7 0.353162 0.060975 ENSG00000112218
PUS7 ENSG00000091127.9 0.022679 0.032262 ENSG00000091127
RESP18 ENSG00000182698.7 0.053807 0.046447 ENSG00000182698
AC005003.1 ENSG00000213888.2 0.024186 0.026365 ENSG00000213888
ARL17A ENSG00000185829.11 0.812801 0.032238 ENSG00000185829
EXT2 ENSG00000151348.9 0.257501 0.065134 ENSG00000151348
AVP ENSG00000101200.5 0.012871 0.023473 ENSG00000101200
C22orf39 ENSG00000242259.3 0.019616 0.025712 ENSG00000242259
PRB2 ENSG00000121335.10 0.073093 0.039541 ENSG00000121335
SIGLEC1 ENSG00000088827.8 0.069575 0.039757 ENSG00000088827
EGF ENSG00000138798.7 0.104487 0.043376 ENSG00000138798
RHOH ENSG00000168421.7 0.079472 0.043972 ENSG00000168421
RP11-419C5.2 ENSG00000226232.3 0.493998 0.065644 ENSG00000226232
PDE9A ENSG00000160191.13 0.0399 0.031789 ENSG00000160191
SYT13 ENSG00000019505.3 0.10963 0.049727 ENSG00000019505
OSBPL3 ENSG00000070882.8 0.037763 0.028592 ENSG00000070882
NEIL2 ENSG00000154328.11 0.033251 0.026492 ENSG00000154328
ZNF813 ENSG00000198346.6 0.138399 0.059136 ENSG00000198346
GLCE ENSG00000138604.5 0.042671 0.037527 ENSG00000138604
PFN2 ENSG00000070087.9 0.029212 0.028304 ENSG00000070087
DDX19B ENSG00000157349.11 0.030728 0.033529 ENSG00000157349
C4orf33 ENSG00000151470.7 0.320515 0.064873 ENSG00000151470
NRBF2 ENSG00000148572.10 0.158246 0.049648 ENSG00000148572
HSF4 ENSG00000102878.10 0.018138 0.024076 ENSG00000102878
SLC5A1 ENSG00000100170.5 0.034733 0.030772 ENSG00000100170
SLC9A3R1 ENSG00000109062.5 0.067625 0.053006 ENSG00000109062
HPS4 ENSG00000100099.16 0.149843 0.05521 ENSG00000100099
NELL2 ENSG00000184613.6 0.214075 0.05614 ENSG00000184613
OTUD1 ENSG00000165312.5 0.04379 0.040965 ENSG00000165312
MALL ENSG00000144063.3 0.07033 0.038307 ENSG00000144063
CTD-2368P22.1 ENSG00000176593.3 0.470647 0.06494 ENSG00000176593
SAP25 ENSG00000205307.6 0.346308 0.071686 ENSG00000205307
SIGLEC12 ENSG00000254521.2 0.608592 0.051762 ENSG00000254521
PCDHB6 ENSG00000113211.3 0.317447 0.072291 ENSG00000113211
ZNF433 ENSG00000197647.7 0.012318 0.016781 ENSG00000197647
FCGR2A ENSG00000143226.8 0.039412 0.036273 ENSG00000143226
C21orf67 ENSG00000183250.7 0.010796 0.02677 ENSG00000183250
FAM78B ENSG00000188859.5 0.077149 0.043954 ENSG00000188859
TTLL2 ENSG00000120440.9 0.021834 0.021902 ENSG00000120440
CTD-2260A17.2 ENSG00000247121.2 0.122649 0.051775 ENSG00000247121
KIF26A ENSG00000066735.10 0.010869 0.021132 ENSG00000066735
PAICS ENSG00000128050.4 0.03583 0.032176 ENSG00000128050
GEMIN4 ENSG00000179409.6 0.09603 0.049622 ENSG00000179409
ALG5 ENSG00000120697.4 0.05748 0.040819 ENSG00000120697
COL6A5 ENSG00000172752.10 0.033432 0.031726 ENSG00000172752
ABCA6 ENSG00000154262.8 0.024738 0.025433 ENSG00000154262
SIGLEC6 ENSG00000105492.11 0.036992 0.04516 ENSG00000105492
MTRNR2L8 ENSG00000255823.1 0.047154 0.037403 ENSG00000255823
PANK2 ENSG00000125779.16 0.049068 0.044145 ENSG00000125779
NR5A1 ENSG00000136931.5 0.049571 0.037869 ENSG00000136931
RASL10A ENSG00000100276.8 0.039181 0.034534 ENSG00000100276
ALX3 ENSG00000156150.6 0.361653 0.063597 ENSG00000156150
DYNAP ENSG00000178690.2 0.037084 0.035216 ENSG00000178690
GAPDH ENSG00000111640.10 0.019005 0.02314 ENSG00000111640
AHSP ENSG00000169877.5 0.043223 0.031286 ENSG00000169877
FBXO34 ENSG00000178974.5 0.020607 0.025727 ENSG00000178974
SGMS2 ENSG00000164023.10 0.016685 0.029797 ENSG00000164023
BFAR ENSG00000103429.6 0.034198 0.035536 ENSG00000103429
YEATS2 ENSG00000163872.11 0.012819 0.031401 ENSG00000163872
LIPI ENSG00000188992.7 0.018536 0.024964 ENSG00000188992
LILRA6 ENSG00000244482.5 0.182305 0.061269 ENSG00000244482
ZNF728 ENSG00000269067.1 0.072347 0.039262 ENSG00000269067
EMID1 ENSG00000186998.11 0.07179 0.043668 ENSG00000186998
URM1 ENSG00000167118.6 0.110472 0.041007 ENSG00000167118
FLOT2 ENSG00000132589.11 0.040681 0.030388 ENSG00000132589
PFDN5 ENSG00000123349.9 0.033625 0.031427 ENSG00000123349
LIPH ENSG00000163898.5 0.076764 0.051562 ENSG00000163898
SCAMP2 ENSG00000140497.12 0.102436 0.048225 ENSG00000140497
COTL1 ENSG00000103187.6 0.031071 0.038818 ENSG00000103187
COX7A1 ENSG00000161281.6 0.028813 0.033138 ENSG00000161281
CDH11 ENSG00000140937.9 0.114442 0.049698 ENSG00000140937
TSPO2 ENSG00000112212.7 0.020802 0.033679 ENSG00000112212
FLRT3 ENSG00000125848.9 0.019905 0.03142 ENSG00000125848
DDAH1 ENSG00000153904.14 0.01939 0.033993 ENSG00000153904
EDEM3 ENSG00000116406.14 0.182237 0.05086 ENSG00000116406
KDELC2 ENSG00000178202.8 0.015033 0.03094 ENSG00000178202
THOP1 ENSG00000172009.10 0.139933 0.056561 ENSG00000172009
DPAGT1 ENSG00000172269.12 0.020693 0.027642 ENSG00000172269
WBSCR28 ENSG00000175877.3 0.012827 0.025032 ENSG00000175877
KDM2B ENSG00000089094.12 0.071316 0.038979 ENSG00000089094
FAM120B ENSG00000112584.8 0.020815 0.024112 ENSG00000112584
MUC12 ENSG00000205277.5 0.054278 0.039512 ENSG00000205277
CCL4L1 ENSG00000205020.7 0.120415 0.048117 ENSG00000205020
PACSIN3 ENSG00000165912.11 0.10113 0.049675 ENSG00000165912
HIC1 ENSG00000177374.7 0.020524 0.024439 ENSG00000177374
CAB39L ENSG00000102547.14 0.126909 0.053939 ENSG00000102547
MAPT ENSG00000186868.11 0.019507 0.020715 ENSG00000186868
RP11-351M8.1 ENSG00000259649.1 0.062355 0.03812 ENSG00000259649
N4BP1 ENSG00000102921.3 0.013313 0.022198 ENSG00000102921
PIK3CB ENSG00000051382.4 0.020401 0.024382 ENSG00000051382
KLHL38 ENSG00000175946.8 0.018859 0.03279 ENSG00000175946
HNRNPC ENSG00000092199.13 0.051819 0.045179 ENSG00000092199
ZMYM6NB ENSG00000243749.1 0.021081 0.037049 ENSG00000243749
DACT2 ENSG00000164488.6 0.033753 0.028544 ENSG00000164488
RILP ENSG00000167705.7 0.019042 0.025526 ENSG00000167705
PDZD3 ENSG00000172367.11 0.033245 0.034431 ENSG00000172367
ZBTB38 ENSG00000177311.6 0.012103 0.023403 ENSG00000177311
FAM26F ENSG00000188820.8 0.470296 0.065934 ENSG00000188820
MGARP ENSG00000137463.4 0.067324 0.039111 ENSG00000137463
DENR ENSG00000139726.6 0.012305 0.025711 ENSG00000139726
FTSJ2 ENSG00000122687.13 0.098592 0.044916 ENSG00000122687
TNKS2 ENSG00000107854.5 0.209813 0.058863 ENSG00000107854
SMIM6 ENSG00000259120.2 0.053674 0.046276 ENSG00000259120
LOH12CR2 ENSG00000205791.2 0.053497 0.037085 ENSG00000205791
DHRS4L2 ENSG00000187630.10 0.266482 0.068658 ENSG00000187630
CNTN4 ENSG00000144619.10 0.030303 0.028187 ENSG00000144619
GSC ENSG00000133937.3 0.023949 0.030814 ENSG00000133937
GPBP1 ENSG00000062194.11 0.049767 0.04333 ENSG00000062194
ABCB9 ENSG00000150967.13 0.12103 0.044497 ENSG00000150967
HEXDC ENSG00000169660.11 0.029159 0.042993 ENSG00000169660
NKX6-1 ENSG00000163623.5 0.0384 0.031558 ENSG00000163623
PPP1R3A ENSG00000154415.3 0.047372 0.039782 ENSG00000154415
DNAJC9 ENSG00000213551.4 0.067429 0.036015 ENSG00000213551
OTUB2 ENSG00000089723.5 0.029795 0.031264 ENSG00000089723
WDR72 ENSG00000166415.10 0.312381 0.062586 ENSG00000166415
NAE1 ENSG00000159593.10 0.013984 0.025922 ENSG00000159593
SLC11A2 ENSG00000110911.10 0.025789 0.028657 ENSG00000110911
FHIT ENSG00000189283.5 0.215662 0.069957 ENSG00000189283
JPH4 ENSG00000092051.12 0.021839 0.02676 ENSG00000092051
MPHOSPH9 ENSG00000051825.10 0.102022 0.040586 ENSG00000051825
ZSWIM4 ENSG00000132003.5 0.029626 0.033885 ENSG00000132003
AGBL2 ENSG00000165923.11 0.071037 0.036361 ENSG00000165923
NTAN1 ENSG00000157045.4 0.054977 0.040408 ENSG00000157045
IKZF4 ENSG00000123411.10 0.029374 0.028056 ENSG00000123411
GRB2 ENSG00000177885.9 0.056449 0.043661 ENSG00000177885
PPIP5K1 ENSG00000168781.17 0.17707 0.075518 ENSG00000168781
TMEM178B ENSG00000261115.1 0.136691 0.051647 ENSG00000261115
SNRNP70 ENSG00000104852.10 0.141349 0.05899 ENSG00000104852
NDUFA3 ENSG00000170906.11 0.254795 0.070756 ENSG00000170906
RWDD1 ENSG00000111832.8 0.059471 0.043283 ENSG00000111832
FXYD2 ENSG00000137731.9 0.449225 0.063096 ENSG00000137731
IGFL4 ENSG00000204869.4 0.047843 0.037275 ENSG00000204869
CENPC ENSG00000145241.6 0.228495 0.062502 ENSG00000145241
LRRC36 ENSG00000159708.13 0.203101 0.057951 ENSG00000159708
CCL3L3 ENSG00000256515.3 0.090924 0.045726 ENSG00000256515
PAQR8 ENSG00000170915.8 0.10737 0.047737 ENSG00000170915
OXR1 ENSG00000164830.13 0.039254 0.031886 ENSG00000164830
HEY2 ENSG00000135547.4 0.087373 0.041625 ENSG00000135547
VWC2L ENSG00000174453.5 0.015626 0.025937 ENSG00000174453
TRAPPC6A ENSG00000007255.6 0.010261 0.020164 ENSG00000007255
SGPP1 ENSG00000126821.7 0.050371 0.037848 ENSG00000126821
LSMEM2 ENSG00000179564.3 0.011815 0.017315 ENSG00000179564
C12orf4 ENSG00000047621.7 0.015202 0.017238 ENSG00000047621
FAM171B ENSG00000144369.8 0.067766 0.037012 ENSG00000144369
GPC6 ENSG00000183098.6 0.118851 0.05314 ENSG00000183098
MORN4 ENSG00000171160.13 0.046491 0.035305 ENSG00000171160
DNAAF3 ENSG00000167646.9 0.354276 0.068148 ENSG00000167646
NUP50 ENSG00000093000.13 0.242137 0.066547 ENSG00000093000
SLC18A2 ENSG00000165646.7 0.017984 0.03047 ENSG00000165646
AURKAIP1 ENSG00000175756.9 0.020889 0.029425 ENSG00000175756
C22orf15 ENSG00000169314.10 0.043994 0.032249 ENSG00000169314
KIF21A ENSG00000139116.13 0.0473 0.03855 ENSG00000139116
MYOZ3 ENSG00000164591.9 0.031679 0.03976 ENSG00000164591
C6orf25 ENSG00000204420.4 0.01599 0.022015 ENSG00000204420
CXCL16 ENSG00000161921.10 0.029487 0.026808 ENSG00000161921
PCGF2 ENSG00000056661.9 0.3057 0.067942 ENSG00000056661
BAIAP2 ENSG00000175866.11 0.04799 0.040775 ENSG00000175866
GOLGA3 ENSG00000090615.8 0.135364 0.057443 ENSG00000090615
RMND5B ENSG00000145916.14 0.043238 0.033529 ENSG00000145916
VWA8 ENSG00000102763.11 0.09796 0.048556 ENSG00000102763
ZNF587B ENSG00000269343.2 0.051576 0.035666 ENSG00000269343
GYPC ENSG00000136732.10 0.10909 0.045516 ENSG00000136732
L2HGDH ENSG00000087299.7 0.026558 0.030556 ENSG00000087299
SHBG ENSG00000129214.10 0.036865 0.030657 ENSG00000129214
IFI44 ENSG00000137965.6 0.062002 0.036506 ENSG00000137965
LARP4 ENSG00000161813.16 0.032024 0.026247 ENSG00000161813
REST ENSG00000084093.11 0.052113 0.03916 ENSG00000084093
PAM16 ENSG00000217930.3 0.076716 0.048135 ENSG00000217930
ANKS3 ENSG00000168096.10 0.048928 0.040131 ENSG00000168096
PLEKHG5 ENSG00000171680.16 0.053265 0.041186 ENSG00000171680
HEATR6 ENSG00000068097.10 0.405121 0.074002 ENSG00000068097
PARP15 ENSG00000173200.8 0.185786 0.059757 ENSG00000173200
SCARB2 ENSG00000138760.4 0.024296 0.029983 ENSG00000138760
TMEM211 ENSG00000206069.4 0.042214 0.04368 ENSG00000206069
RP11-182J1.16 ENSG00000259511.1 0.049039 0.035959 ENSG00000259511
FES ENSG00000182511.7 0.028582 0.031271 ENSG00000182511
C6orf223 ENSG00000181577.11 0.010325 0.023995 ENSG00000181577
HORMAD1 ENSG00000143452.11 0.013324 0.02169 ENSG00000143452
SLC52A2 ENSG00000185803.4 0.128533 0.050384 ENSG00000185803
TKT ENSG00000163931.11 0.059126 0.03484 ENSG00000163931
COX18 ENSG00000163626.12 0.021294 0.02818 ENSG00000163626
REM2 ENSG00000139890.5 0.01734 0.03571 ENSG00000139890
TSLP ENSG00000145777.10 0.368771 0.064751 ENSG00000145777
RNF41 ENSG00000181852.13 0.042582 0.029287 ENSG00000181852
AK3 ENSG00000147853.12 0.127319 0.063145 ENSG00000147853
EI24 ENSG00000149547.10 0.024588 0.030283 ENSG00000149547
RPS3A ENSG00000145425.5 0.064108 0.047143 ENSG00000145425
STAM2 ENSG00000115145.5 0.17935 0.057942 ENSG00000115145
TAF13 ENSG00000197780.5 0.12802 0.055839 ENSG00000197780
STX3 ENSG00000166900.10 0.07126 0.043585 ENSG00000166900
FEZ1 ENSG00000149557.8 0.016223 0.02361 ENSG00000149557
GNPTAB ENSG00000111670.10 0.01095 0.024094 ENSG00000111670
MAPK12 ENSG00000188130.9 0.481163 0.062962 ENSG00000188130
CCDC163P ENSG00000236624.4 0.85756 0.022818 ENSG00000236624
GOLIM4 ENSG00000173905.4 0.051892 0.034154 ENSG00000173905
NRIP3 ENSG00000175352.6 0.095126 0.04729 ENSG00000175352
AMD1 ENSG00000123505.10 0.077229 0.038817 ENSG00000123505
RAP1GAP2 ENSG00000132359.9 0.031728 0.0285 ENSG00000132359
PLCL2 ENSG00000154822.11 0.010754 0.022074 ENSG00000154822
FGFBP3 ENSG00000174721.9 0.037333 0.037273 ENSG00000174721
ACLY ENSG00000131473.12 0.112552 0.053133 ENSG00000131473
SCCPDH ENSG00000143653.9 0.048512 0.033841 ENSG00000143653
PRRG2 ENSG00000126460.6 0.098158 0.04885 ENSG00000126460
BPIFB1 ENSG00000125999.6 0.041277 0.040667 ENSG00000125999
SERPINI2 ENSG00000114204.10 0.028303 0.033016 ENSG00000114204
ESRRB ENSG00000119715.10 0.090794 0.042368 ENSG00000119715
SLC26A6 ENSG00000225697.6 0.048094 0.037079 ENSG00000225697
ANP32A ENSG00000140350.11 0.03409 0.031332 ENSG00000140350
RAP2B ENSG00000181467.2 0.012237 0.024626 ENSG00000181467
ZNF317 ENSG00000130803.10 0.081096 0.055008 ENSG00000130803
DIAPH1 ENSG00000131504.11 0.023583 0.027588 ENSG00000131504
CORO2B ENSG00000103647.8 0.017829 0.028955 ENSG00000103647
NQO1 ENSG00000181019.8 0.143997 0.05582 ENSG00000181019
BVES ENSG00000112276.9 0.173578 0.063117 ENSG00000112276
LPAR2 ENSG00000064547.9 0.122455 0.046674 ENSG00000064547
CISD3 ENSG00000230055.2 0.017442 0.029589 ENSG00000230055
CCDC80 ENSG00000091986.11 0.014763 0.031968 ENSG00000091986
AGGF1 ENSG00000164252.8 0.024613 0.03291 ENSG00000164252
DAND5 ENSG00000179284.4 0.06483 0.040281 ENSG00000179284
NRBP1 ENSG00000115216.9 0.019528 0.023929 ENSG00000115216
PTAR1 ENSG00000188647.8 0.017087 0.028298 ENSG00000188647
ZCCHC11 ENSG00000134744.9 0.300289 0.059536 ENSG00000134744
ARHGEF19 ENSG00000142632.11 0.011537 0.022386 ENSG00000142632
DNAJB9 ENSG00000128590.4 0.013237 0.029257 ENSG00000128590
WDR33 ENSG00000136709.7 0.040356 0.03555 ENSG00000136709
SLC46A2 ENSG00000119457.7 0.04183 0.042638 ENSG00000119457
EGLN2 ENSG00000269858.1 0.015515 0.028964 ENSG00000269858
PDZRN4 ENSG00000165966.10 0.033008 0.034003 ENSG00000165966
FAM3D ENSG00000198643.2 0.068897 0.03868 ENSG00000198643
MYADM ENSG00000179820.11 0.047684 0.046621 ENSG00000179820
PGM3 ENSG00000013375.10 0.017636 0.022846 ENSG00000013375
MORN3 ENSG00000139714.8 0.159218 0.054654 ENSG00000139714
ROPN1L ENSG00000145491.7 0.059678 0.04641 ENSG00000145491
ZNF217 ENSG00000171940.9 0.015794 0.033976 ENSG00000171940
LDHB ENSG00000111716.8 0.025871 0.026626 ENSG00000111716
PIGS ENSG00000087111.16 0.030412 0.03568 ENSG00000087111
MUTYH ENSG00000132781.12 0.118882 0.056311 ENSG00000132781
ISX ENSG00000175329.8 0.053693 0.039004 ENSG00000175329
LMTK2 ENSG00000164715.5 0.117974 0.050683 ENSG00000164715
HOXB7 ENSG00000260027.2 0.060183 0.03645 ENSG00000260027
BCAR3 ENSG00000137936.12 0.084124 0.038624 ENSG00000137936
ABRA ENSG00000174429.3 0.027358 0.030171 ENSG00000174429
CHD5 ENSG00000116254.13 0.021213 0.023494 ENSG00000116254
SLC2A8 ENSG00000136856.13 0.022385 0.024921 ENSG00000136856
PELP1 ENSG00000141456.10 0.014868 0.030847 ENSG00000141456
KBTBD11 ENSG00000176595.3 0.018551 0.025485 ENSG00000176595
GRIN2A ENSG00000183454.9 0.023361 0.022213 ENSG00000183454
TLDC1 ENSG00000140950.11 0.190579 0.068012 ENSG00000140950
DUS3L ENSG00000141994.11 0.48404 0.059877 ENSG00000141994
TRIP10 ENSG00000125733.13 0.033283 0.039677 ENSG00000125733
GPRIN1 ENSG00000169258.6 0.027876 0.032645 ENSG00000169258
GUCA2B ENSG00000044012.3 0.02253 0.025315 ENSG00000044012
DGKA ENSG00000065357.15 0.024197 0.024139 ENSG00000065357
C5orf24 ENSG00000181904.8 0.0424 0.037209 ENSG00000181904
HABP4 ENSG00000130956.9 0.016499 0.025118 ENSG00000130956
PPIC ENSG00000168938.5 0.179209 0.05724 ENSG00000168938
ARHGEF15 ENSG00000198844.6 0.017436 0.017721 ENSG00000198844
CASC3 ENSG00000108349.10 0.048294 0.037767 ENSG00000108349
DISP2 ENSG00000140323.4 0.766354 0.03634 ENSG00000140323
PLA2R1 ENSG00000153246.7 0.239956 0.062233 ENSG00000153246
KIAA1147 ENSG00000257093.2 0.142457 0.051555 ENSG00000257093
HIF3A ENSG00000124440.11 0.013131 0.020141 ENSG00000124440
PPP2R3A ENSG00000073711.6 0.037766 0.034848 ENSG00000073711
KATNA1 ENSG00000186625.9 0.034152 0.038841 ENSG00000186625
IMPA2 ENSG00000141401.7 0.016429 0.021582 ENSG00000141401
ZNF202 ENSG00000166261.6 0.035047 0.037953 ENSG00000166261
HDC ENSG00000140287.6 0.012824 0.02276 ENSG00000140287
MAP7D1 ENSG00000116871.11 0.033785 0.039505 ENSG00000116871
EVC ENSG00000072840.8 0.108757 0.048645 ENSG00000072840
ZNF385B ENSG00000144331.14 0.010428 0.027866 ENSG00000144331
RHBDD1 ENSG00000144468.12 0.087907 0.05401 ENSG00000144468
CRMP1 ENSG00000072832.10 0.318359 0.068205 ENSG00000072832
TMOD1 ENSG00000136842.8 0.015913 0.02708 ENSG00000136842
SPRTN ENSG00000010072.11 0.070605 0.039424 ENSG00000010072
CFH ENSG00000000971.11 0.079054 0.042675 ENSG00000000971
RIPK3 ENSG00000129465.11 0.111583 0.04708 ENSG00000129465
PRMT3 ENSG00000185238.8 0.047686 0.053153 ENSG00000185238
ACVR1B ENSG00000135503.8 0.019709 0.022892 ENSG00000135503
C2orf88 ENSG00000187699.6 0.05769 0.032558 ENSG00000187699
DKKL1 ENSG00000104901.2 0.456718 0.058469 ENSG00000104901
SPARCL1 ENSG00000152583.8 0.022338 0.028569 ENSG00000152583
TMEM189 ENSG00000240849.6 0.025289 0.030613 ENSG00000240849
RP4-604K5.1 ENSG00000183291.11 0.059399 0.037988 ENSG00000183291
XRCC5 ENSG00000079246.11 0.030301 0.025732 ENSG00000079246
SNAP47 ENSG00000143740.10 0.111736 0.050033 ENSG00000143740
ZNF354B ENSG00000178338.6 0.011525 0.020748 ENSG00000178338
ZNF264 ENSG00000083844.6 0.167994 0.058725 ENSG00000083844
ENHO ENSG00000168913.6 0.028097 0.023725 ENSG00000168913
MKRN2 ENSG00000075975.11 0.014507 0.026776 ENSG00000075975
ZNF502 ENSG00000196653.7 0.392442 0.0721 ENSG00000196653
CDH16 ENSG00000166589.8 0.065526 0.039125 ENSG00000166589
CD3E ENSG00000198851.5 0.05687 0.037117 ENSG00000198851
C10orf131 ENSG00000173088.8 0.063328 0.037165 ENSG00000173088
LAT ENSG00000213658.5 0.031529 0.024413 ENSG00000213658
CACNA1A ENSG00000141837.14 0.157984 0.059236 ENSG00000141837
RPL12 ENSG00000197958.8 0.016417 0.03401 ENSG00000197958
MTHFSD ENSG00000103248.13 0.676224 0.055426 ENSG00000103248
SERAC1 ENSG00000122335.9 0.020833 0.025522 ENSG00000122335
RP11-295P9.3 ENSG00000239665.3 0.387057 0.062941 ENSG00000239665
SASS6 ENSG00000156876.8 0.165552 0.058436 ENSG00000156876
WAPAL ENSG00000062650.13 0.098172 0.047601 ENSG00000062650
ZNF415 ENSG00000170954.7 0.432113 0.069674 ENSG00000170954
PEBP4 ENSG00000134020.6 0.01775 0.022952 ENSG00000134020
ADCK2 ENSG00000133597.5 0.147668 0.053261 ENSG00000133597
DZIP1 ENSG00000134874.13 0.03772 0.030279 ENSG00000134874
NT5DC3 ENSG00000111696.7 0.017134 0.024364 ENSG00000111696
SEPT3 ENSG00000100167.15 0.023342 0.026324 ENSG00000100167
CCDC36 ENSG00000173421.12 0.160294 0.05933 ENSG00000173421
ALG12 ENSG00000182858.8 0.190513 0.056676 ENSG00000182858
GYLTL1B ENSG00000165905.12 0.046852 0.030979 ENSG00000165905
FZD5 ENSG00000163251.3 0.021054 0.024793 ENSG00000163251
SNPH ENSG00000101298.9 0.090195 0.063184 ENSG00000101298
PDE6G ENSG00000185527.7 0.015824 0.026336 ENSG00000185527
CTSH ENSG00000103811.11 0.300017 0.076397 ENSG00000103811
POU5F1B ENSG00000212993.3 0.102914 0.053938 ENSG00000212993
UBE2K ENSG00000078140.9 0.031495 0.030297 ENSG00000078140
APMAP ENSG00000101474.7 0.043806 0.035497 ENSG00000101474
VIT ENSG00000205221.8 0.022457 0.026967 ENSG00000205221
RIN2 ENSG00000132669.8 0.035412 0.043076 ENSG00000132669
