AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
ALG12 ENSG00000182858.8 0.190513 0.056676 ENSG00000182858
SNPH ENSG00000101298.9 0.090195 0.063184 ENSG00000101298
CTSH ENSG00000103811.11 0.300017 0.076397 ENSG00000103811
POU5F1B ENSG00000212993.3 0.102914 0.053938 ENSG00000212993
ZNF467 ENSG00000181444.8 0.119601 0.052194 ENSG00000181444
ATP8A2 ENSG00000132932.12 0.296808 0.065388 ENSG00000132932
ADI1 ENSG00000182551.9 0.195894 0.061078 ENSG00000182551
TNFSF4 ENSG00000117586.6 0.108733 0.050772 ENSG00000117586
IFT122 ENSG00000163913.7 0.080706 0.03996 ENSG00000163913
TOM1L1 ENSG00000141198.9 0.10847 0.048138 ENSG00000141198
TTL ENSG00000114999.6 0.069532 0.038466 ENSG00000114999
ZNF763 ENSG00000267179.1 0.08946 0.046639 ENSG00000267179
ZC3H3 ENSG00000014164.6 0.59126 0.051 ENSG00000014164
TMEM232 ENSG00000186952.10 0.301878 0.062842 ENSG00000186952
WDYHV1 ENSG00000156795.2 0.531198 0.05273 ENSG00000156795
LIPA ENSG00000107798.13 0.113322 0.056276 ENSG00000107798
SH3BGRL2 ENSG00000198478.6 0.057624 0.038911 ENSG00000198478
STOML1 ENSG00000067221.9 0.210273 0.059269 ENSG00000067221
LRRC73 ENSG00000204052.4 0.107523 0.057648 ENSG00000204052
ANKRD7 ENSG00000106013.8 0.141773 0.051336 ENSG00000106013
NDOR1 ENSG00000188566.7 0.116847 0.052965 ENSG00000188566
KCNK5 ENSG00000164626.8 0.089466 0.044202 ENSG00000164626
ZNF410 ENSG00000119725.13 0.301841 0.058903 ENSG00000119725
KCNK7 ENSG00000173338.8 0.173841 0.055953 ENSG00000173338
NRF1 ENSG00000106459.10 0.051015 0.035961 ENSG00000106459
MAN2B2 ENSG00000013288.4 0.222144 0.076502 ENSG00000013288
CTAGE9 ENSG00000236761.4 0.0638 0.039941 ENSG00000236761
NPIPB11 ENSG00000254206.1 0.071657 0.03836 ENSG00000254206
FAM21C ENSG00000172661.13 0.304222 0.070528 ENSG00000172661
GEMIN5 ENSG00000082516.8 0.118307 0.058948 ENSG00000082516
DUOX1 ENSG00000137857.13 0.147001 0.057955 ENSG00000137857
ZC3H12D ENSG00000178199.9 0.059529 0.042572 ENSG00000178199
CEP290 ENSG00000198707.10 0.111084 0.047144 ENSG00000198707
PTBP3 ENSG00000119314.11 0.139961 0.052294 ENSG00000119314
NTN5 ENSG00000142233.7 0.407867 0.063905 ENSG00000142233
MCAT ENSG00000100294.7 0.070859 0.046095 ENSG00000100294
CMTM2 ENSG00000140932.5 0.066398 0.042647 ENSG00000140932
RABGGTB ENSG00000137955.11 0.074995 0.03936 ENSG00000137955
UPK1A ENSG00000105668.3 0.068074 0.034004 ENSG00000105668
PPP1R14B ENSG00000173457.6 0.17709 0.05281 ENSG00000173457
NUCKS1 ENSG00000069275.12 0.293038 0.061985 ENSG00000069275
EXOSC1 ENSG00000171311.8 0.051045 0.034842 ENSG00000171311
CNTLN ENSG00000044459.10 0.203731 0.053706 ENSG00000044459
AXL ENSG00000167601.7 0.071692 0.059147 ENSG00000167601
PIP4K2B ENSG00000141720.7 0.064027 0.048959 ENSG00000141720
TPH1 ENSG00000129167.5 0.059813 0.041532 ENSG00000129167
SMU1 ENSG00000122692.7 0.198385 0.05407 ENSG00000122692
WDR37 ENSG00000047056.10 0.067822 0.039202 ENSG00000047056
PKN2 ENSG00000065243.14 0.052851 0.036029 ENSG00000065243
CD209 ENSG00000090659.13 0.094191 0.052629 ENSG00000090659
SPAG8 ENSG00000137098.9 0.105386 0.046386 ENSG00000137098
C4BPB ENSG00000123843.8 0.174107 0.060555 ENSG00000123843
DDX42 ENSG00000198231.8 0.117871 0.042688 ENSG00000198231
ATP7B ENSG00000123191.9 0.511619 0.063669 ENSG00000123191
RPP38 ENSG00000152464.10 0.062106 0.044227 ENSG00000152464
METTL14 ENSG00000145388.9 0.165128 0.058193 ENSG00000145388
UBE2D3 ENSG00000109332.15 0.057319 0.031148 ENSG00000109332
ARID3B ENSG00000179361.13 0.09442 0.042968 ENSG00000179361
RPL7 ENSG00000147604.9 0.072103 0.04612 ENSG00000147604
ZNF558 ENSG00000167785.4 0.087738 0.042696 ENSG00000167785
CCDC110 ENSG00000168491.5 0.053448 0.030833 ENSG00000168491
URB1 ENSG00000142207.5 0.052296 0.034353 ENSG00000142207
WDFY2 ENSG00000139668.7 0.067641 0.041868 ENSG00000139668
CHD1 ENSG00000153922.6 0.086174 0.03956 ENSG00000153922
TBC1D22B ENSG00000065491.8 0.054042 0.039304 ENSG00000065491
LLGL2 ENSG00000073350.9 0.116429 0.056928 ENSG00000073350
EHD4 ENSG00000103966.5 0.195765 0.063471 ENSG00000103966
SWI5 ENSG00000175854.6 0.112643 0.055652 ENSG00000175854
MS4A7 ENSG00000166927.8 0.22076 0.060491 ENSG00000166927
KIR3DX1 ENSG00000104970.6 0.092489 0.059514 ENSG00000104970
TRIM65 ENSG00000141569.6 0.073057 0.058851 ENSG00000141569
NUP93 ENSG00000102900.8 0.069753 0.052054 ENSG00000102900
TMEM65 ENSG00000164983.6 0.103173 0.045756 ENSG00000164983
CLCA4 ENSG00000016602.8 0.050182 0.037461 ENSG00000016602
ZNF580 ENSG00000213015.4 0.428292 0.063925 ENSG00000213015
AMOTL2 ENSG00000114019.10 0.071926 0.042344 ENSG00000114019
GRB14 ENSG00000115290.5 0.082235 0.046744 ENSG00000115290
EMX2 ENSG00000170370.10 0.082386 0.051399 ENSG00000170370
ZNF619 ENSG00000177873.8 0.106762 0.046173 ENSG00000177873
SMIM7 ENSG00000214046.4 0.141706 0.054281 ENSG00000214046
GNGT2 ENSG00000167083.2 0.097803 0.046837 ENSG00000167083
TATDN3 ENSG00000203705.6 0.124436 0.048814 ENSG00000203705
DNAH14 ENSG00000185842.10 0.175956 0.05586 ENSG00000185842
DNAI1 ENSG00000122735.11 0.09657 0.046478 ENSG00000122735
SCAPER ENSG00000140386.8 0.327028 0.063828 ENSG00000140386
RPL7L1 ENSG00000146223.10 0.36146 0.065689 ENSG00000146223
ZFP37 ENSG00000136866.9 0.093771 0.046467 ENSG00000136866
DNASE1L3 ENSG00000163687.9 0.143453 0.052047 ENSG00000163687
SGTA ENSG00000104969.5 0.067976 0.046754 ENSG00000104969
SPDYE4 ENSG00000183318.7 0.071171 0.039062 ENSG00000183318
PEAK1 ENSG00000173517.6 0.207732 0.060358 ENSG00000173517
IL18R1 ENSG00000115604.6 0.076436 0.035633 ENSG00000115604
BIRC5 ENSG00000089685.10 0.114941 0.051891 ENSG00000089685
SPATA7 ENSG00000042317.12 0.140614 0.060978 ENSG00000042317
AMT ENSG00000145020.10 0.256745 0.070619 ENSG00000145020
CTSO ENSG00000256043.2 0.053177 0.036521 ENSG00000256043
ARPP19 ENSG00000128989.6 0.488661 0.063344 ENSG00000128989
HARS ENSG00000170445.8 0.06435 0.036098 ENSG00000170445
KCTD20 ENSG00000112078.9 0.147721 0.052653 ENSG00000112078
USPL1 ENSG00000132952.7 0.068817 0.040685 ENSG00000132952
TSPAN18 ENSG00000157570.7 0.075097 0.053843 ENSG00000157570
ZC3H8 ENSG00000144161.7 0.164553 0.052535 ENSG00000144161
LHCGR ENSG00000138039.10 0.052336 0.041711 ENSG00000138039
WFDC3 ENSG00000124116.14 0.109337 0.061614 ENSG00000124116
AMY2A ENSG00000243480.3 0.06228 0.040814 ENSG00000243480
CNIH4 ENSG00000143771.7 0.302362 0.064211 ENSG00000143771
UCP3 ENSG00000175564.8 0.090934 0.04627 ENSG00000175564
TMF1 ENSG00000144747.10 0.178785 0.063008 ENSG00000144747
CD59 ENSG00000085063.10 0.210041 0.054764 ENSG00000085063
C5orf45 ENSG00000161010.10 0.124628 0.05256 ENSG00000161010
KRT32 ENSG00000108759.3 0.10644 0.040758 ENSG00000108759
FMO1 ENSG00000010932.11 0.075815 0.046719 ENSG00000010932
JPH3 ENSG00000154118.8 0.057044 0.041822 ENSG00000154118
TUBGCP4 ENSG00000137822.8 0.15855 0.054048 ENSG00000137822
NOD1 ENSG00000106100.6 0.051466 0.031378 ENSG00000106100
PDCD1LG2 ENSG00000197646.6 0.500948 0.063927 ENSG00000197646
RASSF5 ENSG00000136653.14 0.071538 0.04345 ENSG00000136653
RAB27A ENSG00000069974.11 0.068673 0.040811 ENSG00000069974
MYO9A ENSG00000066933.11 0.075027 0.03647 ENSG00000066933
TMEM170B ENSG00000205269.4 0.060922 0.044594 ENSG00000205269
PIBF1 ENSG00000083535.11 0.159101 0.050249 ENSG00000083535
MRPL43 ENSG00000055950.12 0.066704 0.044596 ENSG00000055950
PHACTR2 ENSG00000112419.10 0.062481 0.037731 ENSG00000112419
SHARPIN ENSG00000179526.12 0.109126 0.052185 ENSG00000179526
COL9A1 ENSG00000112280.11 0.054779 0.038366 ENSG00000112280
ACOXL ENSG00000153093.14 0.093338 0.047067 ENSG00000153093
ZSCAN31 ENSG00000235109.3 0.050603 0.032018 ENSG00000235109
USP8 ENSG00000138592.9 0.080038 0.040431 ENSG00000138592
PCDHB3 ENSG00000113205.2 0.134255 0.052574 ENSG00000113205
GGA3 ENSG00000125447.12 0.164122 0.054571 ENSG00000125447
HYAL3 ENSG00000186792.11 0.536396 0.072968 ENSG00000186792
POPDC2 ENSG00000121577.9 0.199086 0.055983 ENSG00000121577
THNSL1 ENSG00000185875.8 0.1284 0.053788 ENSG00000185875
MTCH1 ENSG00000137409.14 0.108572 0.051885 ENSG00000137409
SH3BP5L ENSG00000175137.9 0.060976 0.035031 ENSG00000175137
CYB5B ENSG00000103018.12 0.090593 0.042142 ENSG00000103018
FXYD5 ENSG00000089327.10 0.188473 0.057934 ENSG00000089327
GANC ENSG00000214013.5 0.057648 0.035073 ENSG00000214013
MS4A6E ENSG00000166926.4 0.067518 0.037975 ENSG00000166926
FOLH1 ENSG00000086205.12 0.306433 0.08992 ENSG00000086205
ITGA11 ENSG00000137809.12 0.065728 0.042452 ENSG00000137809
CDHR1 ENSG00000148600.10 0.100409 0.051453 ENSG00000148600
ZNF852 ENSG00000178917.10 0.08861 0.044286 ENSG00000178917
AKAP11 ENSG00000023516.7 0.191182 0.052632 ENSG00000023516
ANKIB1 ENSG00000001629.5 0.066621 0.042383 ENSG00000001629
HEXIM1 ENSG00000186834.2 0.122035 0.054757 ENSG00000186834
ACSBG1 ENSG00000103740.5 0.116731 0.047805 ENSG00000103740
PARP4 ENSG00000102699.5 0.188553 0.067739 ENSG00000102699
NAPG ENSG00000134265.7 0.077809 0.039909 ENSG00000134265
TEX26 ENSG00000175664.5 0.228737 0.061312 ENSG00000175664
DEPDC5 ENSG00000100150.11 0.050074 0.035271 ENSG00000100150
EXOC3L1 ENSG00000179044.11 0.061713 0.040022 ENSG00000179044
CRYBB3 ENSG00000100053.5 0.475445 0.061264 ENSG00000100053
DYNC1I2 ENSG00000077380.11 0.071232 0.034871 ENSG00000077380
TTC34 ENSG00000215912.7 0.063874 0.038171 ENSG00000215912
PDGFRB ENSG00000113721.9 0.05167 0.03959 ENSG00000113721
KIAA1644 ENSG00000138944.7 0.071876 0.057592 ENSG00000138944
IGLON5 ENSG00000142549.9 0.067937 0.053025 ENSG00000142549
RAD21L1 ENSG00000244588.1 0.456358 0.065275 ENSG00000244588
CENPP ENSG00000188312.9 0.083259 0.047543 ENSG00000188312
RASIP1 ENSG00000105538.4 0.16219 0.052182 ENSG00000105538
PTGS1 ENSG00000095303.10 0.109821 0.050561 ENSG00000095303
C19orf53 ENSG00000104979.4 0.292453 0.05841 ENSG00000104979
MDN1 ENSG00000112159.7 0.088695 0.042796 ENSG00000112159
DAPL1 ENSG00000163331.6 0.095679 0.051319 ENSG00000163331
ARL10 ENSG00000175414.6 0.118586 0.049896 ENSG00000175414
FIS1 ENSG00000214253.4 0.488172 0.059974 ENSG00000214253
IL11RA ENSG00000137070.13 0.063475 0.039091 ENSG00000137070
RPS6KL1 ENSG00000198208.7 0.121073 0.052003 ENSG00000198208
FMO2 ENSG00000094963.9 0.337944 0.06636 ENSG00000094963
WDR45B ENSG00000141580.11 0.068257 0.052714 ENSG00000141580
BRIP1 ENSG00000136492.4 0.107762 0.042731 ENSG00000136492
ZNF174 ENSG00000103343.8 0.05104 0.039158 ENSG00000103343
ORMDL1 ENSG00000128699.9 0.234044 0.058618 ENSG00000128699
SNX5 ENSG00000089006.12 0.053425 0.041631 ENSG00000089006
FMO3 ENSG00000007933.8 0.128933 0.047399 ENSG00000007933
TNNT3 ENSG00000130595.12 0.068797 0.04319 ENSG00000130595
SMLR1 ENSG00000256162.2 0.08584 0.041663 ENSG00000256162
MTSS1L ENSG00000132613.10 0.090281 0.044874 ENSG00000132613
OTC ENSG00000036473.5 0.084621 0.047432 ENSG00000036473
SYNE1 ENSG00000131018.18 0.068179 0.039315 ENSG00000131018
TIMMDC1 ENSG00000113845.5 0.10357 0.047723 ENSG00000113845
PRSS35 ENSG00000146250.5 0.075114 0.039156 ENSG00000146250
ADAMTSL1 ENSG00000178031.11 0.059223 0.04748 ENSG00000178031
IFIT5 ENSG00000152778.7 0.412475 0.059985 ENSG00000152778
ZIK1 ENSG00000171649.7 0.161792 0.054942 ENSG00000171649
MROH6 ENSG00000204839.4 0.289689 0.067856 ENSG00000204839
C19orf45 ENSG00000198723.6 0.095911 0.057247 ENSG00000198723
FDXR ENSG00000161513.7 0.079779 0.043465 ENSG00000161513
ALOX5 ENSG00000012779.6 0.078293 0.039102 ENSG00000012779
MAP1LC3B ENSG00000140941.8 0.148727 0.057687 ENSG00000140941
SLC25A16 ENSG00000122912.9 0.158334 0.052259 ENSG00000122912
MRPL24 ENSG00000143314.8 0.091359 0.046415 ENSG00000143314
PDE1A ENSG00000115252.14 0.080259 0.042611 ENSG00000115252
GIGYF1 ENSG00000146830.9 0.287297 0.06269 ENSG00000146830
EPS8L3 ENSG00000198758.6 0.152038 0.056843 ENSG00000198758
SLC50A1 ENSG00000169241.13 0.065989 0.044382 ENSG00000169241
HSD17B11 ENSG00000198189.6 0.179712 0.059012 ENSG00000198189
PRKD2 ENSG00000105287.8 0.054426 0.034911 ENSG00000105287
COX6A1 ENSG00000111775.2 0.066993 0.041037 ENSG00000111775
ZNF773 ENSG00000152439.8 0.232133 0.057728 ENSG00000152439
RBBP9 ENSG00000089050.10 0.151104 0.048796 ENSG00000089050
CHRND ENSG00000135902.5 0.053353 0.048609 ENSG00000135902
RP11-3B7.1 ENSG00000225399.3 0.120234 0.054596 ENSG00000225399
CRYBB2 ENSG00000244752.2 0.236263 0.058069 ENSG00000244752
PCDH12 ENSG00000113555.4 0.064854 0.04677 ENSG00000113555
C17orf78 ENSG00000167230.6 0.134903 0.048515 ENSG00000167230
AMY2B ENSG00000240038.2 0.096135 0.056204 ENSG00000240038
THOC7 ENSG00000163634.7 0.1038 0.048242 ENSG00000163634
FAM162B ENSG00000183807.6 0.154386 0.054007 ENSG00000183807
PRNP ENSG00000171867.12 0.087567 0.050868 ENSG00000171867
SPATA24 ENSG00000170469.6 0.214104 0.06475 ENSG00000170469
SNX32 ENSG00000172803.13 0.630449 0.053403 ENSG00000172803
WDR78 ENSG00000152763.12 0.152595 0.053227 ENSG00000152763
GPX4 ENSG00000167468.12 0.148923 0.062542 ENSG00000167468
MCCC1 ENSG00000078070.7 0.076735 0.038754 ENSG00000078070
MAT2B ENSG00000038274.11 0.056225 0.036501 ENSG00000038274
SLC10A1 ENSG00000100652.4 0.138671 0.050325 ENSG00000100652
ATP6V0B ENSG00000117410.9 0.130437 0.059644 ENSG00000117410
PEX7 ENSG00000112357.8 0.214178 0.05962 ENSG00000112357
PIDD ENSG00000177595.13 0.05997 0.041072 ENSG00000177595
P2RX3 ENSG00000109991.4 0.218604 0.058839 ENSG00000109991
NT5M ENSG00000205309.9 0.085924 0.046594 ENSG00000205309
ZBTB12 ENSG00000204366.3 0.050189 0.043316 ENSG00000204366
P2RY1 ENSG00000169860.4 0.08174 0.043577 ENSG00000169860
GNA14 ENSG00000156049.6 0.087238 0.048333 ENSG00000156049
LYPD1 ENSG00000150551.10 0.081795 0.039571 ENSG00000150551
PRELID1 ENSG00000169230.5 0.154824 0.052099 ENSG00000169230
ALG10B ENSG00000175548.4 0.154674 0.063798 ENSG00000175548
KCTD19 ENSG00000168676.6 0.054768 0.03027 ENSG00000168676
KIF15 ENSG00000163808.12 0.054888 0.037764 ENSG00000163808
TRIM13 ENSG00000204977.5 0.148623 0.049579 ENSG00000204977
ACVR2B ENSG00000114739.8 0.093625 0.041211 ENSG00000114739
UFSP1 ENSG00000176125.3 0.226289 0.057709 ENSG00000176125
NHSL1 ENSG00000135540.7 0.11155 0.056571 ENSG00000135540
PON3 ENSG00000105852.6 0.121013 0.055415 ENSG00000105852
RTN2 ENSG00000125744.7 0.05056 0.038929 ENSG00000125744
LGMN ENSG00000100600.10 0.050204 0.032601 ENSG00000100600
LCTL ENSG00000188501.7 0.124524 0.049706 ENSG00000188501
FAM71F2 ENSG00000205085.4 0.193437 0.056471 ENSG00000205085
FIBP ENSG00000172500.8 0.124072 0.047916 ENSG00000172500
CCDC122 ENSG00000151773.8 0.440412 0.060434 ENSG00000151773
TOM1 ENSG00000100284.15 0.174044 0.054551 ENSG00000100284
ATPIF1 ENSG00000130770.13 0.082073 0.041803 ENSG00000130770
RFWD2 ENSG00000143207.15 0.067442 0.038973 ENSG00000143207
ZNF579 ENSG00000218891.2 0.084801 0.052237 ENSG00000218891
C2 ENSG00000166278.10 0.069383 0.044854 ENSG00000166278
RNF32 ENSG00000105982.12 0.308415 0.067074 ENSG00000105982
BTN3A3 ENSG00000111801.11 0.07137 0.044303 ENSG00000111801
DAD1 ENSG00000129562.6 0.314146 0.064015 ENSG00000129562
EYA4 ENSG00000112319.13 0.057971 0.041069 ENSG00000112319
GNG4 ENSG00000168243.6 0.054982 0.041404 ENSG00000168243
C16orf74 ENSG00000154102.6 0.098052 0.059567 ENSG00000154102
TSTA3 ENSG00000104522.11 0.062498 0.036795 ENSG00000104522
ODF2L ENSG00000122417.11 0.232847 0.056669 ENSG00000122417
OXGR1 ENSG00000165621.4 0.47658 0.060404 ENSG00000165621
UBE2J2 ENSG00000160087.16 0.103445 0.053116 ENSG00000160087
PRR5L ENSG00000135362.9 0.112929 0.049381 ENSG00000135362
C3orf38 ENSG00000179021.5 0.137597 0.048527 ENSG00000179021
MUC13 ENSG00000173702.3 0.05499 0.036932 ENSG00000173702
KIAA0040 ENSG00000235750.5 0.12891 0.052624 ENSG00000235750
C19orf44 ENSG00000105072.4 0.319374 0.059663 ENSG00000105072
EMR2 ENSG00000127507.13 0.115134 0.049671 ENSG00000127507
KAT8 ENSG00000103510.15 0.274332 0.066859 ENSG00000103510
MFSD5 ENSG00000182544.8 0.071528 0.044032 ENSG00000182544
CHCHD5 ENSG00000125611.11 0.228709 0.062027 ENSG00000125611
ADCY10 ENSG00000143199.13 0.102792 0.048518 ENSG00000143199
TUBAL3 ENSG00000178462.7 0.055166 0.049839 ENSG00000178462
DCAF4L1 ENSG00000182308.5 0.07659 0.046102 ENSG00000182308
KIAA1199 ENSG00000103888.11 0.093356 0.049412 ENSG00000103888
RNF152 ENSG00000176641.6 0.071784 0.047522 ENSG00000176641
ZBTB41 ENSG00000177888.7 0.066924 0.03118 ENSG00000177888
NKTR ENSG00000114857.13 0.224295 0.059868 ENSG00000114857
C1orf54 ENSG00000118292.4 0.140972 0.054658 ENSG00000118292
SHROOM3 ENSG00000138771.10 0.102798 0.049814 ENSG00000138771
KIAA1549L ENSG00000110427.10 0.164299 0.057432 ENSG00000110427
C10orf11 ENSG00000148655.10 0.32013 0.065858 ENSG00000148655
MRPS10 ENSG00000048544.5 0.53837 0.053449 ENSG00000048544
PDGFRL ENSG00000104213.8 0.099138 0.045622 ENSG00000104213
NRTN ENSG00000171119.2 0.076113 0.045678 ENSG00000171119
C17orf72 ENSG00000224383.3 0.349604 0.072817 ENSG00000224383
RPL21 ENSG00000122026.6 0.06129 0.044247 ENSG00000122026
CD72 ENSG00000137101.8 0.105827 0.051781 ENSG00000137101
ZNF212 ENSG00000170260.4 0.18957 0.062707 ENSG00000170260
B4GALNT2 ENSG00000167080.4 0.062192 0.043593 ENSG00000167080
SLC36A3 ENSG00000186334.5 0.186573 0.056922 ENSG00000186334
ZNF469 ENSG00000225614.2 0.056259 0.038264 ENSG00000225614
SIGLEC14 ENSG00000254415.3 0.345914 0.069327 ENSG00000254415
MED13 ENSG00000108510.5 0.092532 0.049905 ENSG00000108510
CUEDC2 ENSG00000107874.6 0.055073 0.036649 ENSG00000107874
MGAT5 ENSG00000152127.4 0.059765 0.042827 ENSG00000152127
SHQ1 ENSG00000144736.9 0.060505 0.041039 ENSG00000144736
BFSP1 ENSG00000125864.7 0.110566 0.0527 ENSG00000125864
TPRKB ENSG00000144034.10 0.101293 0.049682 ENSG00000144034
ZSCAN1 ENSG00000152467.5 0.192485 0.062814 ENSG00000152467
GJC3 ENSG00000176402.5 0.078874 0.045311 ENSG00000176402
TMEM258 ENSG00000134825.9 0.072329 0.040948 ENSG00000134825
RNASE3 ENSG00000169397.3 0.124373 0.052363 ENSG00000169397
CTAGE4 ENSG00000225932.3 0.129601 0.05285 ENSG00000225932
KLF14 ENSG00000174595.4 0.071294 0.044898 ENSG00000174595
C10orf99 ENSG00000188373.4 0.064546 0.042229 ENSG00000188373
EXOC3L4 ENSG00000205436.3 0.076787 0.040714 ENSG00000205436
DZANK1 ENSG00000089091.11 0.155915 0.053788 ENSG00000089091
DEF8 ENSG00000140995.12 0.183853 0.064381 ENSG00000140995
RHOD ENSG00000173156.2 0.052937 0.041139 ENSG00000173156
DDX18 ENSG00000088205.8 0.104187 0.046124 ENSG00000088205
RP11-47I22.3 ENSG00000232774.3 0.103822 0.040215 ENSG00000232774
CPA6 ENSG00000165078.7 0.055635 0.036579 ENSG00000165078
GNA15 ENSG00000060558.3 0.051059 0.045883 ENSG00000060558
PYGM ENSG00000068976.9 0.053097 0.037754 ENSG00000068976
FKBP6 ENSG00000077800.7 0.088833 0.039509 ENSG00000077800
FRK ENSG00000111816.6 0.23341 0.064588 ENSG00000111816
DHRS7C ENSG00000184544.6 0.051882 0.0418 ENSG00000184544
PCDHA5 ENSG00000204965.4 0.059199 0.033169 ENSG00000204965
ZNF587 ENSG00000198466.8 0.808661 0.029959 ENSG00000198466
MAPKAPK3 ENSG00000114738.6 0.084002 0.044202 ENSG00000114738
CDIP1 ENSG00000089486.12 0.099937 0.04759 ENSG00000089486
IFT74 ENSG00000096872.11 0.463249 0.061945 ENSG00000096872
IQCF1 ENSG00000173389.11 0.059981 0.037793 ENSG00000173389
HEBP2 ENSG00000051620.6 0.204327 0.054394 ENSG00000051620
IL23A ENSG00000110944.4 0.055872 0.035966 ENSG00000110944
ABCB8 ENSG00000197150.8 0.209717 0.061249 ENSG00000197150
GMPS ENSG00000163655.10 0.050115 0.039905 ENSG00000163655
GIMAP2 ENSG00000106560.6 0.126814 0.049273 ENSG00000106560
GLI4 ENSG00000250571.2 0.09794 0.046436 ENSG00000250571
SLC22A7 ENSG00000137204.10 0.06622 0.041516 ENSG00000137204
MEF2BNB-MEF2B ENSG00000064489.17 0.090698 0.045502 ENSG00000064489
RAD50 ENSG00000113522.9 0.103184 0.047851 ENSG00000113522
OVCH1-AS1 ENSG00000257599.1 0.177735 0.058748 ENSG00000257599
FXN ENSG00000165060.7 0.176934 0.053883 ENSG00000165060
ATF4 ENSG00000128272.10 0.09453 0.049792 ENSG00000128272
PCDHA7 ENSG00000204963.4 0.253877 0.061778 ENSG00000204963
PPP1R1C ENSG00000150722.6 0.308954 0.062472 ENSG00000150722
PYHIN1 ENSG00000163564.10 0.0626 0.039095 ENSG00000163564
FZD10 ENSG00000111432.4 0.133478 0.069213 ENSG00000111432
SOD3 ENSG00000109610.5 0.136714 0.057523 ENSG00000109610
ATG13 ENSG00000175224.12 0.10959 0.047521 ENSG00000175224
AL591479.1 ENSG00000269337.1 0.084433 0.041647 ENSG00000269337
TFEC ENSG00000105967.11 0.088216 0.048791 ENSG00000105967
ASAH2B ENSG00000204147.5 0.552856 0.055724 ENSG00000204147
C1orf27 ENSG00000157181.10 0.152392 0.056164 ENSG00000157181
GPR88 ENSG00000181656.6 0.066947 0.040167 ENSG00000181656
COX14 ENSG00000178449.4 0.104205 0.045387 ENSG00000178449
SCLY ENSG00000132330.12 0.085156 0.048125 ENSG00000132330
POLR1E ENSG00000137054.11 0.106326 0.041115 ENSG00000137054
HOOK2 ENSG00000095066.7 0.098486 0.048989 ENSG00000095066
DIRC1 ENSG00000174325.4 0.103335 0.04312 ENSG00000174325
ANKRD50 ENSG00000151458.7 0.099053 0.043155 ENSG00000151458
ACR ENSG00000100312.6 0.057613 0.034908 ENSG00000100312
CSTB ENSG00000160213.5 0.422511 0.061315 ENSG00000160213
A1BG ENSG00000121410.7 0.230219 0.060248 ENSG00000121410
CRABP2 ENSG00000143320.4 0.051155 0.037303 ENSG00000143320
CST4 ENSG00000101441.4 0.057757 0.047102 ENSG00000101441
FBXW9 ENSG00000132004.8 0.137409 0.05551 ENSG00000132004
CLEC12A ENSG00000172322.9 0.747819 0.038002 ENSG00000172322
KLRC3 ENSG00000205810.4 0.063139 0.037411 ENSG00000205810
KIF6 ENSG00000164627.13 0.464472 0.066944 ENSG00000164627
MAZ ENSG00000103495.9 0.060148 0.039561 ENSG00000103495
KCNH4 ENSG00000089558.4 0.118508 0.048121 ENSG00000089558
MATK ENSG00000007264.9 0.121725 0.057765 ENSG00000007264
FAM26E ENSG00000178033.5 0.090173 0.042529 ENSG00000178033
RSAD1 ENSG00000136444.5 0.126471 0.050139 ENSG00000136444
CASP6 ENSG00000138794.5 0.050161 0.039391 ENSG00000138794
CTD-2228K2.5 ENSG00000188242.4 0.067399 0.045197 ENSG00000188242
SPATA18 ENSG00000163071.6 0.108538 0.055323 ENSG00000163071
ZNF37A ENSG00000075407.12 0.089588 0.058616 ENSG00000075407
CENPQ ENSG00000031691.6 0.484782 0.063678 ENSG00000031691
TMEM253 ENSG00000232070.4 0.052534 0.041177 ENSG00000232070
WASF1 ENSG00000112290.8 0.119287 0.047291 ENSG00000112290
APPBP2 ENSG00000062725.5 0.083468 0.039299 ENSG00000062725
KIF21B ENSG00000116852.9 0.092716 0.047795 ENSG00000116852
PES1 ENSG00000100029.12 0.075538 0.048162 ENSG00000100029
INSC ENSG00000188487.7 0.062809 0.040329 ENSG00000188487
ADAM15 ENSG00000143537.9 0.068355 0.045932 ENSG00000143537
TAC1 ENSG00000006128.7 0.127396 0.053774 ENSG00000006128
CMAS ENSG00000111726.8 0.071994 0.045859 ENSG00000111726
C19orf52 ENSG00000142444.6 0.053485 0.037113 ENSG00000142444
