AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
GPR124 ENSG00000020181.13 0.050713 0.048276 ENSG00000020181
WAS ENSG00000015285.6 0.067726 0.061399 ENSG00000015285
MBTPS2 ENSG00000012174.7 0.069781 0.046716 ENSG00000012174
SS18L2 ENSG00000008324.6 0.052663 0.043039 ENSG00000008324
GAS7 ENSG00000007237.13 0.073028 0.060443 ENSG00000007237
PROM1 ENSG00000007062.7 0.102549 0.051519 ENSG00000007062
MYH13 ENSG00000006788.7 0.091078 0.060031 ENSG00000006788
PNPLA4 ENSG00000006757.7 0.069367 0.062446 ENSG00000006757
AGK ENSG00000006530.11 0.074334 0.047318 ENSG00000006530
BAIAP2L1 ENSG00000006453.9 0.127388 0.068474 ENSG00000006453
TMEM98 ENSG00000006042.7 0.08727 0.064161 ENSG00000006042
LAMP2 ENSG00000005893.11 0.079323 0.063572 ENSG00000005893
COPZ2 ENSG00000005243.5 0.074453 0.045666 ENSG00000005243
THSD7A ENSG00000005108.10 0.067752 0.05187 ENSG00000005108
SLC7A2 ENSG00000003989.12 0.06972 0.052379 ENSG00000003989
TFPI ENSG00000003436.10 0.108594 0.05142 ENSG00000003436
