AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
DNAH12 ENSG00000174844.10 0.164482 0.055967 ENSG00000174844
SRP72 ENSG00000174780.11 0.350015 0.061935 ENSG00000174780
C4orf32 ENSG00000174749.4 0.19759 0.053786 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.246971 0.056925 ENSG00000174606
ZNF497 ENSG00000174586.6 0.423673 0.067793 ENSG00000174586
SNAPC5 ENSG00000174446.8 0.503336 0.056056 ENSG00000174446
GNG5 ENSG00000174021.6 0.105829 0.051411 ENSG00000174021
AP000769.1 ENSG00000173727.7 0.125444 0.047068 ENSG00000173727
SUSD5 ENSG00000173705.4 0.106307 0.052131 ENSG00000173705
XCR1 ENSG00000173578.6 0.179834 0.062688 ENSG00000173578
MST1 ENSG00000173531.11 0.222481 0.075768 ENSG00000173531
SNCG ENSG00000173267.9 0.092483 0.04365 ENSG00000173267
KIAA1919 ENSG00000173214.5 0.184114 0.052425 ENSG00000173214
DCAKD ENSG00000172992.7 0.265657 0.062786 ENSG00000172992
ADH6 ENSG00000172955.13 0.195635 0.06175 ENSG00000172955
NADSYN1 ENSG00000172890.7 0.13257 0.05086 ENSG00000172890
METAP1D ENSG00000172878.9 0.120062 0.052465 ENSG00000172878
CBWD1 ENSG00000172785.14 0.469539 0.059628 ENSG00000172785
TMEM217 ENSG00000172738.7 0.147749 0.048905 ENSG00000172738
LRRC20 ENSG00000172731.9 0.229828 0.067583 ENSG00000172731
FNDC9 ENSG00000172568.4 0.216882 0.059736 ENSG00000172568
SNTG2 ENSG00000172554.7 0.110376 0.051929 ENSG00000172554
CARNS1 ENSG00000172508.6 0.117463 0.053763 ENSG00000172508
ACOT12 ENSG00000172497.4 0.168287 0.064882 ENSG00000172497
RSPH9 ENSG00000172426.11 0.362979 0.064289 ENSG00000172426
GNB2 ENSG00000172354.5 0.133927 0.058666 ENSG00000172354
NEGR1 ENSG00000172260.8 0.105587 0.051567 ENSG00000172260
CXCR6 ENSG00000172215.5 0.13257 0.048114 ENSG00000172215
NME6 ENSG00000172113.4 0.325281 0.072906 ENSG00000172113
SMN1 ENSG00000172062.12 0.102771 0.043344 ENSG00000172062
ZNF556 ENSG00000172000.3 0.23231 0.064809 ENSG00000172000
METTL18 ENSG00000171806.7 0.366917 0.062637 ENSG00000171806
ZNF584 ENSG00000171574.13 0.485597 0.058374 ENSG00000171574
ETFDH ENSG00000171503.7 0.112063 0.049793 ENSG00000171503
COL24A1 ENSG00000171502.10 0.236753 0.055757 ENSG00000171502
HOPX ENSG00000171476.17 0.11316 0.056273 ENSG00000171476
ZNF561 ENSG00000171469.6 0.273018 0.061155 ENSG00000171469
KRT27 ENSG00000171446.6 0.171136 0.060701 ENSG00000171446
UGT2B7 ENSG00000171234.9 0.197559 0.062884 ENSG00000171234
DNAJC24 ENSG00000170946.10 0.104379 0.044503 ENSG00000170946
TSEN34 ENSG00000170892.6 0.224189 0.064203 ENSG00000170892
NUDCD2 ENSG00000170584.6 0.158582 0.051393 ENSG00000170584
KRT86 ENSG00000170442.7 0.213109 0.058165 ENSG00000170442
SEMA3E ENSG00000170381.8 0.099037 0.045658 ENSG00000170381
FRMPD2 ENSG00000170324.15 0.211717 0.065998 ENSG00000170324
CRTAP ENSG00000170275.10 0.179783 0.0586 ENSG00000170275
FOXD4 ENSG00000170122.4 0.292504 0.064192 ENSG00000170122
MYRIP ENSG00000170011.9 0.18529 0.061574 ENSG00000170011
CTNND2 ENSG00000169862.14 0.125948 0.061822 ENSG00000169862
MT1E ENSG00000169715.10 0.263146 0.069839 ENSG00000169715
CHRNA5 ENSG00000169684.9 0.467072 0.057152 ENSG00000169684
DTWD2 ENSG00000169570.5 0.105265 0.050096 ENSG00000169570
SLC38A11 ENSG00000169507.5 0.151677 0.054424 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.173948 0.050454 ENSG00000169247
CD2BP2 ENSG00000169217.4 0.112496 0.050505 ENSG00000169217
RP11-231C14.4 ENSG00000169203.12 0.214101 0.059839 ENSG00000169203
HSPBAP1 ENSG00000169087.6 0.212345 0.058951 ENSG00000169087
C8orf46 ENSG00000169085.7 0.116954 0.048919 ENSG00000169085
UPF3A ENSG00000169062.10 0.475042 0.065735 ENSG00000169062
LCMT2 ENSG00000168806.6 0.173266 0.06408 ENSG00000168806
SCN11A ENSG00000168356.7 0.19251 0.056683 ENSG00000168356
COA6 ENSG00000168275.10 0.423367 0.063966 ENSG00000168275
KCNV2 ENSG00000168263.8 0.315786 0.066726 ENSG00000168263
ZCCHC4 ENSG00000168228.10 0.091998 0.045954 ENSG00000168228
KIAA1586 ENSG00000168116.9 0.35892 0.069488 ENSG00000168116
SCARA3 ENSG00000168077.9 0.123195 0.048645 ENSG00000168077
CCDC88B ENSG00000168071.17 0.143686 0.049241 ENSG00000168071
TTC21A ENSG00000168026.12 0.219982 0.055049 ENSG00000168026
SDHAF2 ENSG00000167985.2 0.26335 0.060737 ENSG00000167985
KRT24 ENSG00000167916.4 0.09972 0.045294 ENSG00000167916
ICT1 ENSG00000167862.5 0.39306 0.077294 ENSG00000167862
SOAT2 ENSG00000167780.7 0.256605 0.065045 ENSG00000167780
AC018755.11 ENSG00000167765.2 0.260805 0.067459 ENSG00000167765
TMC4 ENSG00000167608.7 0.636165 0.050474 ENSG00000167608
ZNF701 ENSG00000167562.7 0.221563 0.072274 ENSG00000167562
ZNF528 ENSG00000167555.9 0.481725 0.064017 ENSG00000167555
ZNF610 ENSG00000167554.10 0.114595 0.055291 ENSG00000167554
RPL13 ENSG00000167526.9 0.218196 0.059463 ENSG00000167526
SPATA33 ENSG00000167523.9 0.328811 0.065089 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.401445 0.065572 ENSG00000167515
JSRP1 ENSG00000167476.5 0.101609 0.048681 ENSG00000167476
TRIM68 ENSG00000167333.8 0.160018 0.053234 ENSG00000167333
DUS2L ENSG00000167264.13 0.148498 0.059156 ENSG00000167264
PRR15L ENSG00000167183.2 0.110116 0.048528 ENSG00000167183
PIP5KL1 ENSG00000167103.7 0.096196 0.0456 ENSG00000167103
SGSM1 ENSG00000167037.14 0.122828 0.056906 ENSG00000167037
LDHAL6A ENSG00000166800.5 0.233146 0.060541 ENSG00000166800
SAAL1 ENSG00000166788.5 0.545447 0.057689 ENSG00000166788
ACSM1 ENSG00000166743.5 0.128726 0.049283 ENSG00000166743
ZSCAN21 ENSG00000166529.10 0.328651 0.064703 ENSG00000166529
PRTG ENSG00000166450.8 0.12171 0.049372 ENSG00000166450
AC007431.1 ENSG00000166329.2 0.104277 0.050413 ENSG00000166329
STXBP4 ENSG00000166263.9 0.162467 0.051085 ENSG00000166263
FAM227B ENSG00000166262.11 0.207914 0.061631 ENSG00000166262
COX11 ENSG00000166260.6 0.155289 0.054095 ENSG00000166260
TBATA ENSG00000166220.8 0.138212 0.060195 ENSG00000166220
GABRB3 ENSG00000166206.9 0.070658 0.034992 ENSG00000166206
C1QL3 ENSG00000165985.8 0.880123 0.021827 ENSG00000165985
PSMC3 ENSG00000165916.4 0.129012 0.052281 ENSG00000165916
BMS1 ENSG00000165733.6 0.187959 0.058194 ENSG00000165733
ATP5C1 ENSG00000165629.15 0.109081 0.053407 ENSG00000165629
C10orf25 ENSG00000165511.4 0.237982 0.062012 ENSG00000165511
MARCH8 ENSG00000165406.11 0.199485 0.058984 ENSG00000165406
NOL6 ENSG00000165271.12 0.376252 0.071897 ENSG00000165271
GKAP1 ENSG00000165113.8 0.098846 0.04499 ENSG00000165113
RPP25L ENSG00000164967.5 0.345977 0.077231 ENSG00000164967
DCAF13 ENSG00000164934.9 0.223932 0.05734 ENSG00000164934
SLC25A32 ENSG00000164933.7 0.142049 0.057056 ENSG00000164933
YWHAZ ENSG00000164924.13 0.356768 0.061634 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.289389 0.06195 ENSG00000164904
TNFRSF11B ENSG00000164761.4 0.102148 0.048559 ENSG00000164761
SLC13A4 ENSG00000164707.10 0.119486 0.047324 ENSG00000164707
SYTL3 ENSG00000164674.11 0.150057 0.059095 ENSG00000164674
PTTG1 ENSG00000164611.8 0.12087 0.054426 ENSG00000164611
SLU7 ENSG00000164609.5 0.223726 0.066326 ENSG00000164609
RPS14 ENSG00000164587.7 0.175662 0.061246 ENSG00000164587
GALNT10 ENSG00000164574.11 0.113265 0.043789 ENSG00000164574
TXLNB ENSG00000164440.10 0.171931 0.061694 ENSG00000164440
GDF9 ENSG00000164404.4 0.299779 0.062484 ENSG00000164404
CCDC127 ENSG00000164366.3 0.083677 0.040021 ENSG00000164366
FAM170A ENSG00000164334.11 0.457072 0.061184 ENSG00000164334
ERAP1 ENSG00000164307.8 0.32312 0.067433 ENSG00000164307
ANXA5 ENSG00000164111.10 0.338009 0.064153 ENSG00000164111
NDST3 ENSG00000164100.7 0.130093 0.048771 ENSG00000164100
FBXW12 ENSG00000164049.10 0.112428 0.05535 ENSG00000164049
METAP1 ENSG00000164024.7 0.099317 0.043669 ENSG00000164024
ABLIM2 ENSG00000163995.14 0.091893 0.04348 ENSG00000163995
FYCO1 ENSG00000163820.10 0.207535 0.061527 ENSG00000163820
DCLK3 ENSG00000163673.6 0.327722 0.067208 ENSG00000163673
CADPS ENSG00000163618.13 0.108012 0.051485 ENSG00000163618
LMOD3 ENSG00000163380.11 0.231509 0.06555 ENSG00000163380
MRPS18C ENSG00000163319.6 0.17257 0.057511 ENSG00000163319
HELQ ENSG00000163312.6 0.100378 0.045805 ENSG00000163312
NOSTRIN ENSG00000163072.10 0.219473 0.058168 ENSG00000163072
ANKRD30BL ENSG00000163046.11 0.113477 0.048164 ENSG00000163046
CCDC138 ENSG00000163006.6 0.133204 0.049325 ENSG00000163006
FRZB ENSG00000162998.4 0.118137 0.049744 ENSG00000162998
C1orf145 ENSG00000162913.9 0.14409 0.047959 ENSG00000162913
SLC9C2 ENSG00000162753.9 0.16998 0.055148 ENSG00000162753
NTNG1 ENSG00000162631.14 0.286041 0.061172 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.59357 0.050427 ENSG00000162620
C1orf177 ENSG00000162398.7 0.094499 0.046692 ENSG00000162398
C1orf123 ENSG00000162384.9 0.211355 0.060924 ENSG00000162384
ZYG11B ENSG00000162378.8 0.138681 0.051805 ENSG00000162378
PDZK1IP1 ENSG00000162366.3 0.168637 0.060335 ENSG00000162366
RPL29 ENSG00000162244.6 0.769546 0.044195 ENSG00000162244
TTC9C ENSG00000162222.9 0.206729 0.058692 ENSG00000162222
TMEM143 ENSG00000161558.6 0.157232 0.053507 ENSG00000161558
PGAP3 ENSG00000161395.8 0.136878 0.052096 ENSG00000161395
MFSD12 ENSG00000161091.8 0.187939 0.061002 ENSG00000161091
SH2B2 ENSG00000160999.8 0.125768 0.052299 ENSG00000160999
LY6K ENSG00000160886.9 0.316959 0.059541 ENSG00000160886
FTCD ENSG00000160282.9 0.156364 0.054236 ENSG00000160282
FAM207A ENSG00000160256.8 0.167621 0.05918 ENSG00000160256
RRP1 ENSG00000160214.8 0.183312 0.056635 ENSG00000160214
MRPL10 ENSG00000159111.8 0.201253 0.060532 ENSG00000159111
TSPAN33 ENSG00000158457.4 0.233048 0.065679 ENSG00000158457
WDR66 ENSG00000158023.5 0.149135 0.051401 ENSG00000158023
SLC34A2 ENSG00000157765.7 0.111998 0.053177 ENSG00000157765
ZNF19 ENSG00000157429.11 0.102727 0.046068 ENSG00000157429
DHRS4 ENSG00000157326.14 0.154934 0.054572 ENSG00000157326
GATAD1 ENSG00000157259.6 0.342983 0.072466 ENSG00000157259
MAPK13 ENSG00000156711.12 0.108287 0.048066 ENSG00000156711
GLYATL2 ENSG00000156689.2 0.205443 0.056701 ENSG00000156689
C8orf37 ENSG00000156172.5 0.235343 0.075574 ENSG00000156172
NDUFAF6 ENSG00000156170.8 0.090303 0.040401 ENSG00000156170
FAM154A ENSG00000155875.9 0.182996 0.056302 ENSG00000155875
OTOA ENSG00000155719.12 0.097123 0.041196 ENSG00000155719
HEATR3 ENSG00000155393.8 0.545626 0.052046 ENSG00000155393
CYP2U1 ENSG00000155016.13 0.140098 0.05114 ENSG00000155016
ATP5G3 ENSG00000154518.5 0.116288 0.042949 ENSG00000154518
GAL3ST2 ENSG00000154252.11 0.122471 0.04858 ENSG00000154252
PRKCA ENSG00000154229.7 0.277525 0.067363 ENSG00000154229
ABI3BP ENSG00000154175.12 0.086167 0.041518 ENSG00000154175
TOMM70A ENSG00000154174.7 0.21588 0.061019 ENSG00000154174
C6orf57 ENSG00000154079.5 0.345711 0.062483 ENSG00000154079
KCNJ16 ENSG00000153822.9 0.116632 0.051215 ENSG00000153822
TMPRSS11D ENSG00000153802.7 0.095802 0.046988 ENSG00000153802
ADPRHL1 ENSG00000153531.8 0.13714 0.05834 ENSG00000153531
ASAP1 ENSG00000153317.10 0.307983 0.064137 ENSG00000153317
MERTK ENSG00000153208.12 0.236905 0.071654 ENSG00000153208
CLGN ENSG00000153132.8 0.104411 0.04849 ENSG00000153132
JAKMIP1 ENSG00000152969.12 0.155185 0.059817 ENSG00000152969
ZNF117 ENSG00000152926.9 0.194656 0.061393 ENSG00000152926
GGPS1 ENSG00000152904.7 0.111149 0.047347 ENSG00000152904
NMT2 ENSG00000152465.13 0.16951 0.065577 ENSG00000152465
DCLRE1C ENSG00000152457.13 0.281972 0.072323 ENSG00000152457
POC5 ENSG00000152359.10 0.089188 0.042176 ENSG00000152359
TGOLN2 ENSG00000152291.9 0.268169 0.062356 ENSG00000152291
BICD1 ENSG00000151746.9 0.215962 0.060843 ENSG00000151746
KCNJ1 ENSG00000151704.11 0.168407 0.057403 ENSG00000151704
INPP1 ENSG00000151689.8 0.182936 0.055702 ENSG00000151689
CSNK1G3 ENSG00000151292.13 0.127626 0.047951 ENSG00000151292
GXYLT1 ENSG00000151233.6 0.259041 0.065099 ENSG00000151233
UEVLD ENSG00000151116.12 0.143191 0.063759 ENSG00000151116
N6AMT2 ENSG00000150456.6 0.11601 0.052053 ENSG00000150456
TMEM219 ENSG00000149932.12 0.135339 0.06271 ENSG00000149932
TBX6 ENSG00000149922.6 0.305775 0.071078 ENSG00000149922
FAU ENSG00000149806.6 0.104918 0.044803 ENSG00000149806
C11orf49 ENSG00000149179.9 0.162981 0.058675 ENSG00000149179
RPP30 ENSG00000148688.9 0.105047 0.048708 ENSG00000148688
RSU1 ENSG00000148484.13 0.407456 0.067429 ENSG00000148484
CACNA1B ENSG00000148408.8 0.159527 0.064246 ENSG00000148408
INPP5E ENSG00000148384.11 0.265583 0.060289 ENSG00000148384
IDNK ENSG00000148057.11 0.129432 0.050587 ENSG00000148057
SLC39A4 ENSG00000147804.5 0.73252 0.046907 ENSG00000147804
FAM135B ENSG00000147724.7 0.162495 0.059297 ENSG00000147724
LRP12 ENSG00000147650.7 0.189228 0.060806 ENSG00000147650
DPYS ENSG00000147647.8 0.102454 0.04653 ENSG00000147647
NOM1 ENSG00000146909.3 0.324887 0.062884 ENSG00000146909
TMEM209 ENSG00000146842.12 0.158409 0.060916 ENSG00000146842
PSPH ENSG00000146733.9 0.103585 0.050327 ENSG00000146733
AIG1 ENSG00000146416.12 0.140428 0.053576 ENSG00000146416
SLC2A12 ENSG00000146411.5 0.116048 0.057459 ENSG00000146411
RNF217 ENSG00000146373.11 0.116411 0.050632 ENSG00000146373
TBC1D32 ENSG00000146350.9 0.172841 0.060303 ENSG00000146350
FBXO38 ENSG00000145868.12 0.082321 0.039612 ENSG00000145868
SPATA9 ENSG00000145757.11 0.337935 0.06034 ENSG00000145757
HAPLN1 ENSG00000145681.6 0.142282 0.059376 ENSG00000145681
TIFA ENSG00000145365.9 0.108561 0.046876 ENSG00000145365
DDIT4L ENSG00000145358.2 0.08491 0.040912 ENSG00000145358
CISD2 ENSG00000145354.5 0.202014 0.056416 ENSG00000145354
TRMT10A ENSG00000145331.9 0.144161 0.054712 ENSG00000145331
PLAC8 ENSG00000145287.6 0.220617 0.059664 ENSG00000145287
MUC4 ENSG00000145113.17 0.22347 0.071721 ENSG00000145113
TMEM44 ENSG00000145014.13 0.112709 0.055981 ENSG00000145014
BOC ENSG00000144857.10 0.121365 0.049892 ENSG00000144857
STAC ENSG00000144681.6 0.100174 0.049146 ENSG00000144681
TAMM41 ENSG00000144559.6 0.114381 0.047393 ENSG00000144559
PHOSPHO2 ENSG00000144362.7 0.360787 0.060717 ENSG00000144362
POLR2D ENSG00000144231.6 0.230069 0.062497 ENSG00000144231
LYG1 ENSG00000144214.5 0.197841 0.057409 ENSG00000144214
NAT8 ENSG00000144035.3 0.288993 0.063259 ENSG00000144035
FBXO28 ENSG00000143756.7 0.151309 0.056727 ENSG00000143756
DEGS1 ENSG00000143753.8 0.128452 0.055431 ENSG00000143753
HHIPL2 ENSG00000143512.8 0.17874 0.05979 ENSG00000143512
DYRK3 ENSG00000143479.11 0.110665 0.05078 ENSG00000143479
OAZ3 ENSG00000143450.10 0.114095 0.056389 ENSG00000143450
XCL2 ENSG00000143185.3 0.360909 0.065425 ENSG00000143185
MPC2 ENSG00000143158.6 0.245476 0.058554 ENSG00000143158
TIPRL ENSG00000143155.8 0.385924 0.066112 ENSG00000143155
ALDH9A1 ENSG00000143149.8 0.247915 0.0611 ENSG00000143149
FAM71E1 ENSG00000142530.6 0.162601 0.065226 ENSG00000142530
IFNAR1 ENSG00000142166.8 0.113027 0.054915 ENSG00000142166
ATHL1 ENSG00000142102.11 0.746077 0.038377 ENSG00000142102
MVB12A ENSG00000141971.8 0.280161 0.070541 ENSG00000141971
FEM1A ENSG00000141965.3 0.363862 0.06518 ENSG00000141965
SCRN2 ENSG00000141295.9 0.471407 0.06442 ENSG00000141295
LRRC46 ENSG00000141294.5 0.251425 0.056905 ENSG00000141294
UNC45B ENSG00000141161.7 0.127419 0.058905 ENSG00000141161
DDX52 ENSG00000141141.10 0.139026 0.050702 ENSG00000141141
NOB1 ENSG00000141101.8 0.08844 0.041107 ENSG00000141101
RANBP10 ENSG00000141084.6 0.085761 0.041689 ENSG00000141084
CIRH1A ENSG00000141076.13 0.524565 0.063653 ENSG00000141076
GAS8 ENSG00000141013.10 0.449943 0.074917 ENSG00000141013
GCSH ENSG00000140905.5 0.195444 0.056892 ENSG00000140905
KIFC3 ENSG00000140859.11 0.162654 0.062615 ENSG00000140859
ABCC12 ENSG00000140798.11 0.108715 0.049994 ENSG00000140798
SLC5A2 ENSG00000140675.8 0.12298 0.046999 ENSG00000140675
ULK3 ENSG00000140474.8 0.143027 0.051912 ENSG00000140474
HMG20A ENSG00000140382.10 0.073394 0.035199 ENSG00000140382
UBE2Q2 ENSG00000140367.7 0.128606 0.04954 ENSG00000140367
SORD ENSG00000140263.9 0.114892 0.043889 ENSG00000140263
GRTP1 ENSG00000139835.9 0.421614 0.071002 ENSG00000139835
CERS5 ENSG00000139624.8 0.154559 0.05181 ENSG00000139624
MTMR6 ENSG00000139505.10 0.171675 0.05542 ENSG00000139505
SLCO1C1 ENSG00000139155.4 0.236083 0.065655 ENSG00000139155
ALG10 ENSG00000139133.2 0.102184 0.044688 ENSG00000139133
CPNE8 ENSG00000139117.9 0.123881 0.05139 ENSG00000139117
CENPE ENSG00000138778.7 0.132654 0.050618 ENSG00000138778
NAAA ENSG00000138744.10 0.586666 0.050819 ENSG00000138744
BMPR1B ENSG00000138696.6 0.10196 0.047238 ENSG00000138696
C4orf21 ENSG00000138658.11 0.241908 0.057371 ENSG00000138658
COX17 ENSG00000138495.2 0.119853 0.05235 ENSG00000138495
METTL5 ENSG00000138382.9 0.15579 0.055976 ENSG00000138382
STAT4 ENSG00000138378.13 0.23429 0.060685 ENSG00000138378
ENTPD1 ENSG00000138185.12 0.082135 0.040536 ENSG00000138185
KIF20B ENSG00000138182.10 0.142528 0.056199 ENSG00000138182
BTBD16 ENSG00000138152.7 0.093642 0.042675 ENSG00000138152
CYP2C8 ENSG00000138115.9 0.194761 0.062213 ENSG00000138115
CYP2C9 ENSG00000138109.9 0.125033 0.05121 ENSG00000138109
ACTR2 ENSG00000138071.9 0.243746 0.062342 ENSG00000138071
RTCA ENSG00000137996.8 0.299268 0.063038 ENSG00000137996
GIPC2 ENSG00000137960.5 0.090545 0.039754 ENSG00000137960
BCL2L10 ENSG00000137875.4 0.104111 0.05106 ENSG00000137875
SQRDL ENSG00000137767.9 0.115562 0.054504 ENSG00000137767
FXYD6 ENSG00000137726.11 0.094822 0.046338 ENSG00000137726
C11orf1 ENSG00000137720.3 0.089262 0.044023 ENSG00000137720
NARS2 ENSG00000137513.5 0.224695 0.061015 ENSG00000137513
FGFBP2 ENSG00000137441.7 0.261087 0.068113 ENSG00000137441
C6orf52 ENSG00000137434.7 0.533368 0.070569 ENSG00000137434
MNF1 ENSG00000137288.5 0.183644 0.056614 ENSG00000137288
FOXF2 ENSG00000137273.3 0.111876 0.049969 ENSG00000137273
RPS6 ENSG00000137154.8 0.148969 0.054975 ENSG00000137154
NOV ENSG00000136999.4 0.091573 0.042493 ENSG00000136999
DERL1 ENSG00000136986.5 0.104175 0.051941 ENSG00000136986
GARNL3 ENSG00000136895.14 0.080879 0.039023 ENSG00000136895
CIB2 ENSG00000136425.8 0.432721 0.064737 ENSG00000136425
PHF11 ENSG00000136147.12 0.13864 0.053063 ENSG00000136147
MED4 ENSG00000136146.10 0.137229 0.047572 ENSG00000136146
BORA ENSG00000136122.11 0.259792 0.068042 ENSG00000136122
FAM129A ENSG00000135842.12 0.107268 0.050584 ENSG00000135842
CAPN9 ENSG00000135773.8 0.549607 0.054182 ENSG00000135773
AGT ENSG00000135744.7 0.386307 0.06524 ENSG00000135744
KLHL36 ENSG00000135686.8 0.237256 0.07711 ENSG00000135686
PKIB ENSG00000135549.9 0.234209 0.060923 ENSG00000135549
FAIM2 ENSG00000135472.4 0.169639 0.062938 ENSG00000135472
NAT10 ENSG00000135372.4 0.091941 0.043115 ENSG00000135372
EPHA7 ENSG00000135333.9 0.129635 0.049318 ENSG00000135333
HTR1B ENSG00000135312.4 0.15864 0.056701 ENSG00000135312
MTO1 ENSG00000135297.11 0.145476 0.050273 ENSG00000135297
MDFIC ENSG00000135272.5 0.08979 0.044734 ENSG00000135272
SRPK2 ENSG00000135250.12 0.088878 0.037602 ENSG00000135250
FAM71F1 ENSG00000135248.11 0.114427 0.04978 ENSG00000135248
POM121C ENSG00000135213.8 0.089724 0.041267 ENSG00000135213
P2RX4 ENSG00000135124.10 0.353031 0.067668 ENSG00000135124
ADAM19 ENSG00000135074.11 0.183861 0.051515 ENSG00000135074
WDR36 ENSG00000134987.7 0.276324 0.065048 ENSG00000134987
CARS2 ENSG00000134905.12 0.437572 0.059774 ENSG00000134905
ERCC5 ENSG00000134899.13 0.104693 0.051734 ENSG00000134899
CLOCK ENSG00000134852.10 0.100433 0.04658 ENSG00000134852
PRPF38A ENSG00000134748.12 0.195507 0.057199 ENSG00000134748
PPHLN1 ENSG00000134283.13 0.117395 0.046945 ENSG00000134283
VAV3 ENSG00000134215.11 0.129338 0.050824 ENSG00000134215
EDEM1 ENSG00000134109.6 0.24969 0.070806 ENSG00000134109
AMPD3 ENSG00000133805.11 0.431576 0.063325 ENSG00000133805
SWAP70 ENSG00000133789.10 0.102439 0.046473 ENSG00000133789
SPINK5 ENSG00000133710.11 0.30844 0.05927 ENSG00000133710
KRAS ENSG00000133703.7 0.110385 0.05209 ENSG00000133703
TMEM254 ENSG00000133678.9 0.126807 0.052723 ENSG00000133678
MKRN1 ENSG00000133606.6 0.10533 0.049516 ENSG00000133606
SEC14L4 ENSG00000133488.10 0.177867 0.059204 ENSG00000133488
CNDP2 ENSG00000133313.10 0.138743 0.057786 ENSG00000133313
BTBD2 ENSG00000133243.4 0.24476 0.061172 ENSG00000133243
TRPC4 ENSG00000133107.10 0.105205 0.048837 ENSG00000133107
WASF3 ENSG00000132970.8 0.138904 0.052006 ENSG00000132970
TPTE2 ENSG00000132958.13 0.094325 0.041839 ENSG00000132958
XPO4 ENSG00000132953.12 0.120565 0.046632 ENSG00000132953
MMACHC ENSG00000132763.10 0.114231 0.051015 ENSG00000132763
ANKEF1 ENSG00000132623.10 0.373866 0.071612 ENSG00000132623
NIP7 ENSG00000132603.9 0.108631 0.045244 ENSG00000132603
PCBD2 ENSG00000132570.10 0.144278 0.053859 ENSG00000132570
PODNL1 ENSG00000132000.7 0.153583 0.057803 ENSG00000132000
EXOC4 ENSG00000131558.10 0.21009 0.054818 ENSG00000131558
RPL27 ENSG00000131469.8 0.122785 0.049323 ENSG00000131469
HAUS8 ENSG00000131351.10 0.188522 0.055566 ENSG00000131351
EMC8 ENSG00000131148.4 0.139022 0.059586 ENSG00000131148
EPS8L1 ENSG00000131037.10 0.209261 0.067813 ENSG00000131037
ULBP3 ENSG00000131019.5 0.160206 0.059861 ENSG00000131019
ULBP2 ENSG00000131015.4 0.28495 0.07189 ENSG00000131015
PKDREJ ENSG00000130943.5 0.53198 0.054965 ENSG00000130943
PNPLA7 ENSG00000130653.11 0.285516 0.065375 ENSG00000130653
ZNF557 ENSG00000130544.7 0.125756 0.06031 ENSG00000130544
JUND ENSG00000130522.4 0.147279 0.053303 ENSG00000130522
LSM4 ENSG00000130520.5 0.121424 0.05615 ENSG00000130520
PGPEP1 ENSG00000130517.8 0.349516 0.070371 ENSG00000130517
LSM7 ENSG00000130332.9 0.477439 0.063315 ENSG00000130332
MRPL34 ENSG00000130312.2 0.399549 0.058148 ENSG00000130312
RPL36 ENSG00000130255.8 0.127297 0.054412 ENSG00000130255
TEP1 ENSG00000129566.8 0.210681 0.066859 ENSG00000129566
VPS13C ENSG00000129003.11 0.126892 0.045991 ENSG00000129003
HOXD1 ENSG00000128645.11 0.152276 0.057217 ENSG00000128645
OPN1SW ENSG00000128617.2 0.174476 0.057525 ENSG00000128617
FEZF1 ENSG00000128610.7 0.121065 0.050786 ENSG00000128610
ATP6V1F ENSG00000128524.4 0.0911 0.043641 ENSG00000128524
RFPL1 ENSG00000128250.5 0.137833 0.052501 ENSG00000128250
ASPHD2 ENSG00000128203.6 0.146644 0.058459 ENSG00000128203
TUBGCP6 ENSG00000128159.7 0.125014 0.053204 ENSG00000128159
KDR ENSG00000128052.8 0.089084 0.039127 ENSG00000128052
SPINK2 ENSG00000128040.6 0.360739 0.07088 ENSG00000128040
STYXL1 ENSG00000127952.12 0.382481 0.062808 ENSG00000127952
PTPN12 ENSG00000127947.11 0.24901 0.059015 ENSG00000127947
TAS2R4 ENSG00000127364.2 0.379523 0.063443 ENSG00000127364
ABHD8 ENSG00000127220.5 0.190526 0.054822 ENSG00000127220
TRAP1 ENSG00000126602.6 0.582821 0.056197 ENSG00000126602
PSMF1 ENSG00000125818.12 0.358842 0.066109 ENSG00000125818
POLR1B ENSG00000125630.11 0.646543 0.050426 ENSG00000125630
PAX8 ENSG00000125618.12 0.662387 0.047774 ENSG00000125618
CLYBL ENSG00000125246.11 0.226039 0.070177 ENSG00000125246
MT1G ENSG00000125144.9 0.166325 0.062265 ENSG00000125144
COL21A1 ENSG00000124749.12 0.114365 0.04898 ENSG00000124749
KLHL31 ENSG00000124743.5 0.120957 0.054993 ENSG00000124743
GIPC1 ENSG00000123159.11 0.155361 0.060623 ENSG00000123159
CCDC91 ENSG00000123106.6 0.150163 0.053423 ENSG00000123106
ACADS ENSG00000122971.4 0.085952 0.040318 ENSG00000122971
VPS26A ENSG00000122958.10 0.189977 0.063905 ENSG00000122958
C7orf49 ENSG00000122783.12 0.129266 0.045754 ENSG00000122783
KIAA1045 ENSG00000122733.11 0.103386 0.046586 ENSG00000122733
NBPF14 ENSG00000122497.13 0.093401 0.041534 ENSG00000122497
CCDC18 ENSG00000122483.13 0.137034 0.050548 ENSG00000122483
